회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결)(천원),당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),장기차입금(IFRS)(천원),단기차입금(IFRS)(천원),회사채(IFRS)(천원),이자비용(IFRS연결)(천원),이자비용(IFRS)(천원)
(주)레고켐바이오사이언스,141080,2015/12,1788475,1788475,690921,690921,43178139,43178139,9146412,9146414,-8237360,-8237360,68320012,68440364,0,0,0,0,877995
(주)레고켐바이오사이언스,141080,2016/12,15773980,16655492,11418231,12463621,60667388,60060324,13632924,14364684,-14146046,-14724669,89862933,89550609,0,0,0,0,899394
(주)레고켐바이오사이언스,141080,2017/12,20876265,22056558,12720832,15336427,53103146,49464996,16254638,16562212,-8292905,-12933665,85098150,82238442,0,0,0,0,1313989
(주)레고켐바이오사이언스,141080,2018/12,22884676,25240302,15349442,19331863,105660696,105294729,21476259,21886403,-24897430,-26072683,121702723,121686284,0,0,0,0,106528
(주)레고켐바이오사이언스,141080,2019/12,54521912,57500139,16974096,22689054,119879325,115909346,25736097,26394243,16003664,12475508,144197435,141477453,0,0,0,0,25803
(주)레드로버,060300,2011/12,31267795,,21311269,,32670837,,5966741,,-2735324,,46475128,,0,0,0,,384959
(주)레드로버,060300,2012/12,17653673,,16932040,,48559716,,5788573,,-10460456,,63513399,,0,0,0,,1270113
(주)레드로버,060300,2013/12,33133113,,19220379,,64484023,,8421485,,2194102,,96324197,,0,0,0,,1531132
(주)레드로버,060300,2014/12,55507516,,38383330,,67841570,,8160685,,2245888,,91478352,,0,0,0,,1901303
(주)레드로버,060300,2015/12,38571359,38580776,33274074,33489402,102314865,100608178,7398981,7656536,-7242387,-8949074,119861832,118158443,0,0,0,0,1617850
(주)레드로버,060300,2016/12,41895953,41898015,32256747,32321089,147491250,144765967,7343878,7717214,1528727,709286,167748915,165024991,0,0,0,0,1036560
(주)레드로버,060300,2017/12,35652535,35653276,34830380,34818989,148177232,143727979,4435864,4831624,-9091706,-10607049,169236863,163349500,0,0,0,0,1228659
(주)레드로버,060300,2018/12,12275976,12275976,22662129,22662129,107170672,101358680,13456450,13640031,-48552400,-49940729,121197575,113883154,0,0,0,0,886942
(주)레드로버,060300,2019/12,9240374,12084598,11218708,13664029,8476511,6523392,39238017,39761268,-96861395,-93252771,31639933,28775240,0,0,0,0,1441709
(주)레드캡투어,038390,2011/12,138906369,139511147,81083323,81083323,95202719,95028847,28074073,28523780,19296113,19299419,224876645,225527516,0,0,0,0,5156274
(주)레드캡투어,038390,2012/12,155827868,156534570,101226924,101226925,103823545,103867349,30772843,31291277,14917273,15129627,223973582,225083716,0,0,0,0,4784454
(주)레드캡투어,038390,2013/12,175598085,176273369,116912751,116912750,114616869,114687871,34683313,35293782,15808570,15853757,254045972,254911194,0,0,0,0,3752346
(주)레드캡투어,038390,2014/12,193039613,193722057,128684725,128684725,126649628,126722241,37917906,38521243,16885900,16885950,318609730,319502391,0,0,0,0,4311520
(주)레드캡투어,038390,2015/12,205077598,205761800,143425609,143425610,131499536,131494476,38628864,39301549,13909541,13834934,377926676,378644568,0,0,0,0,5186137
(주)레드캡투어,038390,2016/12,233478442,233962102,171742448,171742448,135821286,135752744,41091448,41598378,11466583,11401753,418126167,418756635,0,0,0,0,6181669
(주)레드캡투어,038390,2017/12,260002195,260448023,0,0,139866105,139718499,240429201,240842551,8633096,8555788,448102058,448479567,0,0,0,0,7778904
(주)레드캡투어,038390,2018/12,254173145,254944030,42109384,42403650,149025843,148827533,186552488,187069101,14128215,14077599,389150486,389327984,0,0,0,0,7329945
(주)레드캡투어,038390,2019/12,250695393,258761857,40615615,46516905,163425649,163933617,175450155,177273435,21518592,22234639,414139245,416661455,0,0,0,0,5812841
(주)레이,228670,2019/12,64544473,73108726,37557394,38538195,62471655,57532125,14043290,21709535,11479305,11555269,78072723,76656974,0,0,0,0,154192
(주)레이언스,228850,2016/12,91088958,98457314,55400616,58123975,166086829,166048152,17046254,22357538,15338223,14666168,188528667,190357988,0,0,0,0,561891
(주)레이언스,228850,2017/12,95339722,106517566,60584233,65981621,178552040,176983255,16363421,23236552,15511036,14396760,194500122,196450492,0,0,0,0,566106
(주)레이언스,228850,2018/12,104485862,116389469,65451076,71051514,187706064,182327439,15072770,24117641,19536109,15566221,201078003,201132165,0,0,0,0,207559
(주)레이언스,228850,2019/12,106382013,126174798,63587492,75270868,203063423,194275164,16459806,28068155,17386040,13826669,218601038,232073460,0,0,0,0,36714
(주)레이크머티리얼즈,281740,2017/12,,,,,,,,,,,,,,,,,
(주)레이크머티리얼즈,281740,2018/12,,,,,,,,,,,,,,,,,
(주)레이크머티리얼즈,281740,2019/12,,,,,,,,,,,,,,,,,
(주)로보로보,215100,2015/12,,,,,,,,,,,,,,,,,
(주)로보로보,215100,2016/12,,,,,,,,,,,,,,,,,
(주)로보로보,215100,2017/12,12480408,14369133,7425483,8546789,21743929,21743929,3309920,4068141,-1114407,-1114407,24307583,24459706,0,0,0,0,10204
(주)로보로보,215100,2018/12,14681307,17320271,8320764,9592135,25196878,25196878,3644880,4993618,2555385,2555385,26399244,26659082,0,0,0,0,39033
(주)로보로보,215100,2019/12,11262334,13825738,7010232,8104954,24606785,24625136,3680004,5604594,1090473,1088824,26281613,27198177,0,0,0,0,2062
(주)로보스타,090360,2011/12,93766706,96836013,77390714,79307365,29749122,30194286,10784198,11681877,6055151,6278376,66976985,68898164,0,0,0,0,954460
(주)로보스타,090360,2012/12,68971371,71634123,61224464,62361971,25263389,26053662,10980494,11999007,-3773374,-3384764,65861792,67418166,0,0,0,0,588666
(주)로보스타,090360,2013/12,97191676,103380119,83201696,87849525,26400498,27201220,12053532,13473832,1102050,1108040,77677879,82794410,0,0,0,0,614062
(주)로보스타,090360,2014/12,90917148,97019458,75320648,80347186,29110986,29441528,13299790,14662481,2408941,1891467,73998627,78663280,0,0,0,0,515382
(주)로보스타,090360,2015/12,129317220,135790834,103005132,108466621,38608765,38534619,15997737,17346041,9912074,9341915,99882632,103310431,0,0,0,0,348626
(주)로보스타,090360,2016/12,150596909,151727888,124618904,125143587,43937435,43879639,19330569,19831512,6647009,6786443,134251674,133973844,0,0,0,0,424178
(주)로보스타,090360,2017/12,204857292,206521699,175026827,176543637,50552164,50260272,19108995,19516201,7526296,7478064,130429155,130234776,0,0,0,0,364496
(주)로보스타,090360,2018/12,189700329,193174244,169039109,171773248,101899921,102770849,18566931,19158451,-2484707,-1194092,170121317,171513401,0,0,0,0,335183
(주)로보스타,090360,2019/12,170632097,177224395,156073740,163288128,95328610,96414939,20612362,20826173,-4703596,-4513023,165443587,166636026,0,0,0,0,65681
(주)로보티즈,108490,2018/12,24098201,24266778,12883830,13417415,62108677,61535298,8476299,9098909,2821981,2363346,69268824,68826000,0,0,0,0,64352
(주)로보티즈,108490,2019/12,22704394,25231157,11897394,12070163,61726216,61408940,9641586,11479220,2257230,2481001,64609259,64669054,0,0,0,0,13522
(주)로지시스,067730,2015/12,34569077,,32174905,,15815699,,1892657,,603200,,21842317,,0,0,0,,0
(주)로지시스,067730,2016/12,35938672,,32912658,,16347076,,2514143,,582732,,24105605,,0,0,0,,0
(주)로지시스,067730,2017/12,40858179,,36816918,,16238876,,3413859,,664509,,26178335,,0,0,0,,0
(주)로지시스,067730,2018/12,40026290,,35888452,,16779447,,3412843,,741696,,25946301,,0,0,0,,0
(주)로지시스,067730,2019/12,33448153,,29891866,,15653707,,3120483,,-994711,,24235178,,0,0,0,,25509
(주)루멘스,038060,2011/12,339508875,344858086,306130557,288893695,122129807,126840919,28114415,33449153,14664997,21901563,244849722,260588770,0,0,0,0,3697004
(주)루멘스,038060,2012/12,487412741,494993284,408269623,398112315,146681643,150359088,53091448,65310678,17312338,19535845,288493069,304151546,0,0,0,0,3750633
(주)루멘스,038060,2013/12,603278016,614155062,487557003,484249943,203522969,207319375,64912097,77402451,32210593,32418843,324086797,334280773,0,0,0,0,1091615
(주)루멘스,038060,2014/12,500434061,524481150,421350700,434378299,221629520,229319456,61167128,70025131,9708378,11741932,329402719,352461578,0,0,0,0,597724
(주)루멘스,038060,2015/12,398884217,425616476,348145307,363672712,210250208,219292488,49160388,55798860,-10609635,-7928527,328052843,339995984,0,0,0,0,542229
(주)루멘스,038060,2016/12,349411876,402840610,296576242,335120900,205258753,213858882,51574598,62474848,-6804663,-6229836,321391377,349895917,0,0,0,0,786073
(주)루멘스,038060,2017/12,293386042,361567289,257081226,311458150,189121981,222072714,50982200,59318787,-14851401,1165674,288489412,345508438,0,0,0,0,868094
(주)루멘스,038060,2018/12,155418796,325834561,148705650,297278361,164848048,191427170,28098616,48939365,-25489821,-31484982,260067981,332871975,0,0,0,0,1414368
(주)루멘스,038060,2019/12,140695879,323587779,154843530,312122103,108369039,130556884,25933508,50683542,-55560680,-61111244,193665426,278451657,0,0,0,0,2239768
(주)루트로닉,085370,2011/12,41002923,41972163,23508562,22942501,40293674,32218996,14826553,19157657,1793413,-2437207,63119706,56785202,0,0,0,0,823788
(주)루트로닉,085370,2012/12,44076997,46126812,23860184,24616595,40584471,31553515,19390559,21474828,1005714,40902,75284062,67970532,0,0,0,0,687840
(주)루트로닉,085370,2013/12,51126336,52199655,28011773,28332934,43240242,32778728,21431420,22811311,745908,-689094,79289616,72807901,0,0,0,0,932581
(주)루트로닉,085370,2014/12,63814398,65077842,33894533,34277538,48646399,32529413,23748807,28015111,5201836,869609,90540877,80469950,0,0,0,0,917176
(주)루트로닉,085370,2015/12,71009371,72091947,34998194,34865127,92226197,74853540,28027632,31959996,8093638,5259335,139641753,129492566,0,0,0,0,792604
(주)루트로닉,085370,2016/12,81033015,84496686,38272478,37578425,160330119,135434498,28443705,40244143,13197840,5301821,208448420,191711949,0,0,0,0,713909
(주)루트로닉,085370,2017/12,80153135,85772314,41935218,41254511,166958570,133102883,30734229,47343756,3950525,-7003472,224189287,196722409,0,0,0,0,780175
(주)루트로닉,085370,2018/12,86000503,92141601,48242466,46610053,178540729,129672360,34695308,57898061,855688,-15375356,255253852,215363142,0,0,0,0,1141761
(주)루트로닉,085370,2019/12,98650924,115684801,55307825,57208431,175373043,118876818,37977798,66953295,-20169,-11540733,256299189,208199454,0,0,0,0,1493102
(주)룽투코리아,060240,2011/12,17940815,21050152,3079225,3227472,6070226,3590815,17075684,22537003,-5361698,-8040075,23582969,23433247,0,0,0,0,369161
(주)룽투코리아,060240,2012/12,22365673,24727729,2557974,3375341,8008655,8208646,18835801,20366548,-1109183,847430,23156073,24405970,0,0,0,0,237590
(주)룽투코리아,060240,2013/12,18199282,18467429,2616301,2867148,7707703,7286667,16068653,16742822,-780123,-1413528,17591236,18412083,0,0,0,0,111783
(주)룽투코리아,060240,2014/12,12896431,12942824,2353974,2354996,8643334,7912358,12308122,12774161,-2476287,-3007655,18052815,18316686,0,0,0,0,0
(주)룽투코리아,060240,2015/12,15151219,15367184,3722309,3734404,43557180,53093873,14140746,14194645,12817368,808326,72256347,99571250,0,0,0,0,271112
(주)룽투코리아,060240,2016/12,56370155,71454495,10957423,18128798,41737690,70350105,41850459,46540126,-427835,1899496,81001784,125601280,0,0,0,0,2660386
(주)룽투코리아,060240,2017/12,39011730,52432864,13159000,20552414,59979668,81561908,25737260,31924280,-20163479,-36640517,72204107,120692100,0,0,0,0,730071
(주)룽투코리아,060240,2018/12,34464503,57526531,10522641,20186781,61989204,66906338,22262652,33663300,9944483,21507233,71287141,77373851,0,0,0,0,145099
(주)룽투코리아,060240,2019/12,29017327,30101838,8421177,10434460,79035782,73704754,21632721,22765393,10186236,1636986,83842780,79352267,0,0,0,0,256433
(주)리노스,039980,2011/12,72102757,,35657405,,39192308,,28829342,,5608502,,57724424,,0,0,0,,0
(주)리노스,039980,2012/12,103885376,,68046492,,45597754,,28032481,,6384642,,76326479,,0,0,0,,0
(주)리노스,039980,2013/12,81149579,,44844800,,45016943,,31964168,,2812068,,63997785,,0,0,0,,91397
(주)리노스,039980,2014/12,91252167,104952315,48911209,58809376,52640464,56896688,35752952,37514764,4040737,5830511,76330987,85917224,0,0,0,0,281063
(주)리노스,039980,2015/12,93896431,,48141824,,67369356,,38617445,,15122663,,98775454,,0,0,0,,167913
(주)리노스,039980,2016/12,96635024,100299628,55063578,57460283,68336605,69049499,37264279,38726702,3024766,2825505,102768562,105085937,0,0,0,0,234096
(주)리노스,039980,2017/12,89707798,101491526,51287601,59806399,71585298,72998792,34879656,37844801,4275044,4975237,93269948,96505003,0,0,0,0,283006
(주)리노스,039980,2018/12,71640318,71640318,39313628,39313628,74035636,75047105,30691893,30709270,2284245,2177007,93254700,94263721,0,0,0,0,172684
(주)리노스,039980,2019/12,81276664,81286180,52325531,52334659,74310247,74956184,28889827,29272313,-77023,-442556,111255505,111913032,0,0,0,0,313362
(주)리더스코스메틱,016100,2011/12,45125421,,38939714,,48914782,,5853238,,14805643,,69287959,,0,0,0,,51475
(주)리더스코스메틱,016100,2012/12,53980976,,43581908,,43930325,,9618566,,-2918186,,70148951,,0,0,0,,695215
(주)리더스코스메틱,016100,2013/12,63465563,73092610,51802253,55297692,45459963,46218906,11076239,15586935,-4544184,-2181617,73573640,75168168,0,0,0,0,787560
(주)리더스코스메틱,016100,2014/12,109983526,120038942,72231420,75399095,60502622,63990727,18296827,22492093,14987864,17080071,90024019,97019630,0,0,0,0,457885
(주)리더스코스메틱,016100,2015/12,158739343,172780393,96239386,97959839,81788124,108518274,30884510,40385055,21937170,8900792,149938041,180865056,0,0,0,0,651940
(주)리더스코스메틱,016100,2016/12,114166773,181307216,68400021,113934497,87752508,120172657,29466470,47931434,4348019,7723802,148708835,190623989,0,0,0,0,1395575
(주)리더스코스메틱,016100,2017/12,65416964,139934810,37415172,96496453,80413125,109150680,26096850,43694395,-5573819,-7918235,153437506,192932507,0,0,0,0,1581828
(주)리더스코스메틱,016100,2018/12,78695637,139186289,40164766,90198370,74220984,98664018,45864022,62618195,-10602374,-13738957,132884280,164066898,0,0,0,0,2652920
(주)리더스코스메틱,016100,2019/12,39573883,95635456,25913829,68137791,28741716,49038243,40047266,55321934,-53482607,-57757716,96062249,132912018,0,0,0,0,3007288
(주)리드,197210,2015/12,42616506,42616506,37131022,37131022,9900932,9796886,3781397,3815035,1559810,1526145,27209517,27191609,0,0,0,0,286186
(주)리드,197210,2016/12,35359539,35384906,30387358,30387408,13770896,13771804,4285765,4352950,259029,362667,51607865,51608773,0,0,0,0,230004
(주)리드,197210,2017/12,37357618,37357618,38084180,38084180,7778427,7778427,9277351,9661928,-22499024,-22499932,42703334,42703334,0,0,0,0,1465231
(주)리드,197210,2018/12,32067167,32781295,22652317,23200733,41273770,39220355,7007457,10534654,-11176319,-14489733,103163535,107402923,0,0,0,0,4419092
(주)리드,197210,2019/12,16811323,18396311,16771194,18477119,-31145079,-31562126,5817408,6531632,-48959706,-49236982,29915769,31046019,0,0,0,0,5463076
(주)리드코프,012700,2011/12,214783920,216473826,130361511,130889285,125895974,125703373,39520913,40824332,23849341,23656740,332913155,359755978,0,0,0,0,0
(주)리드코프,012700,2012/12,244069783,264874134,146183622,152352921,147904810,148028678,63099078,75643324,25731571,26059321,395635973,466042990,0,0,0,0,0
(주)리드코프,012700,2013/12,255555026,284260380,146379959,154375585,175727685,179405275,69335759,84604202,30716070,34870001,435326486,511249333,0,0,0,0,0
(주)리드코프,012700,2014/12,314666467,349175824,192440040,200929688,207164360,215875882,78933201,98308333,33762263,38984077,515990780,639665162,0,0,0,0,0
(주)리드코프,012700,2015/12,322346288,371855076,181004850,191048146,239499317,255023537,97106497,127744621,33950049,40838326,608616559,779423691,0,0,0,0,0
(주)리드코프,012700,2016/12,376994270,438470616,222652811,233856515,262507417,284723715,112662293,153521223,26339882,32986732,706756276,946103864,0,0,0,0,0
(주)리드코프,012700,2017/12,371171513,442470050,213382284,226491005,287962765,317307360,119053854,168664760,29065989,36218497,832754856,1114804846,0,0,0,0,0
(주)리드코프,012700,2018/12,391229511,464040182,231824617,245941799,298506104,333434519,124990952,173209918,23551046,31992581,869237783,1140659526,0,0,0,0,0
(주)리드코프,012700,2019/12,430997607,495358851,342663097,380193772,323008216,368285090,47828316,61281174,30144347,40586229,783735694,1036734077,0,0,0,0,2791564
(주)리메드,302550,2019/12,18550238,,7874382,,24623711,,6388346,,4363103,,34945709,,0,0,0,,147443
(주)링네트,042500,2011/12,70494235,71792624,60269517,61238976,20138654,20268155,6358674,6526543,2034834,2155388,54558440,54951707,0,0,0,0,407508
(주)링네트,042500,2012/12,77393809,78764753,66625410,67759876,28565389,28743834,6700075,6907625,4093406,4134959,61521955,61800568,0,0,0,0,280406
(주)링네트,042500,2013/12,95728777,97061951,82485607,83495826,34196175,34416115,7636420,7892743,5597354,5638569,67996214,68444239,0,0,0,0,202965
(주)링네트,042500,2014/12,113708706,114686036,99457521,99731270,42686833,43144474,8389164,8856498,4888093,5100607,75442436,76216564,0,0,0,0,79167
(주)링네트,042500,2015/12,98900545,100240895,86525030,87019528,46548458,46841480,8624788,9145585,4019456,3946454,78711586,79689730,0,0,1005199,0,46221
(주)링네트,042500,2016/12,125794858,128940792,112743519,115219539,50396060,50730815,8524716,9038081,3316404,3274605,86387215,87307939,0,0,3501410,0,20546
(주)링네트,042500,2017/12,146033757,148506989,131627000,133744837,54542741,54918628,9216256,9559739,4638184,4706149,83996149,85250503,0,0,5987985,0,11386
(주)링네트,042500,2018/12,137188238,137560878,124044178,123724960,51835421,52337795,9314411,9765942,3384874,3490102,90204287,92659133,0,0,0,0,113681
(주)링네트,042500,2019/12,130579734,131919333,112530139,113421351,57760719,58034240,10838366,11474455,7273077,7022815,92992208,94447962,0,0,0,0,246788
(주)링크제니시스,219420,2018/12,11528946,11631823,7446542,7435473,30667603,31378688,1580467,1849657,2331643,2196294,35310621,36098619,0,0,0,0,13791
