회사명,거래소코드,회계년도,장기차입금(*)(IFRS)(천원),단기차입금(*)(IFRS)(천원),유동성장기차입금(IFRS)(천원),자산(*)(IFRS)(천원),장기차입금(*)(IFRS연결)(천원),단기차입금(*)(IFRS연결)(천원),유동성장기차입금(IFRS연결)(천원),자산(*)(IFRS연결)(천원)
(주)홈센타홀딩스,060560,2016/12,14418072,60649346,113000,248040981,25355838,77691644,6334277,387264680
(주)홈센타홀딩스,060560,2017/12,15647392,46010000,4779680,221820065,23858914,62842320,16564702,358129507
(주)홈센타홀딩스,060560,2018/12,14693907,51800000,14608913,178995338,17279013,70929200,28981889,323876954
(주)홈센타홀딩스,060560,2019/12,889833,62500000,18299093,170219215,2356500,90427038,24950973,328954147
(주)홈캐스트,064240,2010/12,1521570,11844222,1517015,96216905,1746570,13003735,1642015,95548650
(주)홈캐스트,064240,2011/12,0,8749845,1540809,98278112,125000,11061737,1640809,100615493
(주)홈캐스트,064240,2012/12,0,6426600,0,73726802,0,6467300,0,72617557
(주)홈캐스트,064240,2013/12,4000000,9587828,0,67072464,4000000,9593147,0,67343439
(주)홈캐스트,064240,2014/12,2999970,6919002,1000030,112178377,2999970,7812403,1000030,114414653
(주)홈캐스트,064240,2015/12,0,1673980,0,125328583,0,1673980,0,123030385
(주)홈캐스트,064240,2016/12,0,0,0,151891026,0,0,0,145814350
(주)홈캐스트,064240,2017/12,0,0,0,110523618,0,0,0,110199580
(주)홈캐스트,064240,2018/12,0,0,0,87401233,0,0,0,117339741
(주)홈캐스트,064240,2019/12,0,0,0,74828599,0,0,0,96544366
(주)화승엔터프라이즈,241590,2016/12,0,0,0,192875847,12969550,111760703,9908272,436691157
(주)화승엔터프라이즈,241590,2017/12,0,8727095,0,270034797,34385854,163505187,15207844,626784093
(주)화승엔터프라이즈,241590,2018/12,0,16100856,0,225504884,63698866,234631317,5595647,760455511
(주)화승엔터프라이즈,241590,2019/12,0,19552788,0,240826504,65963509,214943272,59258145,978863218
(주)화승인더스트리,006060,2010/12,27415502,66777469,42769,269815498,29126340,176778280,1089107,453977631
(주)화승인더스트리,006060,2011/12,9359683,88369978,25048819,300500290,10069741,210044974,26113436,476497529
(주)화승인더스트리,006060,2012/12,38585458,78307761,5054025,286050845,39334875,201171381,5899558,457260643
(주)화승인더스트리,006060,2013/12,25151987,90636658,18190999,291108892,26794709,227641114,19313100,472663786
(주)화승인더스트리,006060,2014/12,14041050,115175265,11769437,333165230,14794437,275544558,12825016,533010981
(주)화승인더스트리,006060,2015/12,6853060,134518326,7306580,351335003,15192695,275186245,10223852,561114858
(주)화승인더스트리,006060,2016/12,27132780,145459340,3999780,504400245,41003282,296969800,13908052,803885741
(주)화승인더스트리,006060,2017/12,21338000,145598517,3052780,514052979,58456809,311614339,18260624,875729560
(주)화승인더스트리,006060,2018/12,0,133188467,163793,381682583,72131178,373028663,5969927,991258651
(주)화승인더스트리,006060,2019/12,0,115737603,0,409995776,81576132,356498135,61663706,1270683674
(주)화승코퍼레이션,013520,2010/12,1315065,150037949,4848005,522017423,39872346,390205119,9361563,903088944
(주)화승코퍼레이션,013520,2011/12,14731219,153209180,183846,565629568,39532780,352521416,28971326,969243331
(주)화승코퍼레이션,013520,2012/12,25526116,177403089,3605103,574764890,62817731,363987998,33112257,956450234
(주)화승코퍼레이션,013520,2013/12,54385045,189525120,11170947,625860986,123983030,487188990,59419230,1131628142
(주)화승코퍼레이션,013520,2014/12,66656464,184995109,0,634267033,129449209,507123827,57789553,1167986152
(주)화승코퍼레이션,013520,2015/12,42678580,231101119,0,744167013,98540996,629622799,0,1299508336
(주)화승코퍼레이션,013520,2016/12,27005847,222877077,40680675,830710165,71383923,570726339,62465124,1339825677
(주)화승코퍼레이션,013520,2017/12,45396846,167663490,28293934,708183879,62561926,515779806,45098597,1274195718
(주)화승코퍼레이션,013520,2018/12,34525441,221646945,0,660377151,77762707,534161601,87149524,1211764734
(주)화승코퍼레이션,013520,2019/12,10806345,222827832,0,691953015,45912666,573247011,39936109,1211566447
(주)화신,010690,2010/12,1500000,0,3000000,349909082,26208476,48958005,3000000,760666212
(주)화신,010690,2011/12,0,13686482,1500000,435936072,78790240,72702755,1500000,887893456
(주)화신,010690,2012/12,0,12519875,0,436714556,72650766,76256207,0,853595978
(주)화신,010690,2013/12,6250000,51330958,3750000,522989465,95835582,129645930,3750000,781630816
(주)화신,010690,2014/12,19583300,45719912,6666700,664071736,69937208,139515132,62750146,927526528
(주)화신,010690,2015/12,13749980,31586259,5833320,649627539,92982133,110649532,58825284,900499508
(주)화신,010690,2016/12,15541660,53899388,8208320,685107274,93188445,128112076,54744498,964142090
(주)화신,010690,2017/12,6750000,95500269,9624990,575544521,64191418,196458946,58064609,846408269
(주)화신,010690,2018/12,8125000,105980501,8000000,626193853,48739520,202307556,60247352,828226155
(주)화신,010690,2019/12,19375000,114840400,7750000,611470712,65183097,194079941,43684442,808403061
(주)화신정공,126640,2010/12,,,,,,,,
(주)화신정공,126640,2011/12,0,0,0,107115268,,,,
(주)화신정공,126640,2012/12,0,0,0,108519466,,,,
(주)화신정공,126640,2013/12,0,0,0,119517520,,,,
(주)화신정공,126640,2014/12,0,0,0,111267358,,,,
(주)화신정공,126640,2015/12,0,0,0,104729475,,,,
(주)화신정공,126640,2016/12,0,0,0,117496842,,,,
(주)화신정공,126640,2017/12,0,0,0,108004671,,,,
(주)화신정공,126640,2018/12,0,0,0,104074639,,,,
(주)화신정공,126640,2019/12,15833310,0,3333320,134185867,,,,
(주)화인베스틸,133820,2014/12,20551400,94093169,1102800,253345301,,,,
(주)화인베스틸,133820,2015/12,0,80029544,20551400,222662316,,,,
(주)화인베스틸,133820,2016/12,0,101783095,0,226509854,,,,
(주)화인베스틸,133820,2017/12,0,91719098,0,215737385,,,,
(주)화인베스틸,133820,2018/12,6445514,99236469,907688,228133467,,,,
(주)화인베스틸,133820,2019/12,9399432,84060876,4793636,210800585,,,,
(주)황금에스티,032560,2010/12,0,52046553,0,214761889,0,74619556,0,251452179
(주)황금에스티,032560,2011/12,0,58039924,0,227123944,0,77168892,0,257748613
(주)황금에스티,032560,2012/12,0,38706230,0,208119061,0,59476709,0,242003440
(주)황금에스티,032560,2013/12,0,36427095,0,213859892,0,58403456,0,253730129
(주)황금에스티,032560,2014/12,0,29851184,0,208348758,2000000,47009808,0,250683121
(주)황금에스티,032560,2015/12,4600000,40273269,0,245247006,4600000,60344741,0,294144485
(주)황금에스티,032560,2016/12,24000000,20084041,0,244618674,32018038,38498427,29836800,371879221
(주)황금에스티,032560,2017/12,0,30612861,0,227603315,6385011,39608162,1766667,363642735
(주)황금에스티,032560,2018/12,0,38336882,0,237438425,0,58466216,0,406187489
(주)황금에스티,032560,2019/12,0,15507567,0,224042305,33000009,26947015,0,390222792
(주)효성,004800,2010/12,406615300,1262782654,135180000,7661868732,1187594117,2146354119,704621000,12310013937
(주)효성,004800,2011/12,816333690,1401699519,173889000,8507119894,1887769550,3113623215,338173000,13623189543
(주)효성,004800,2012/12,672777034,1226596506,404205000,8284794074,1857784561,3252606065,698034000,13763659509
(주)효성,004800,2013/12,1413201775,1334277254,380022000,7848965887,1875996037,3418043209,1006031000,13593412883
(주)효성,004800,2014/12,1277707000,1290543000,0,7755585602,1953139206,3496254665,599957000,13662073774
(주)효성,004800,2015/12,1370070000,868730000,0,7746432779,1877396284,3360185870,686187000,14013177864
(주)효성,004800,2016/12,310351490,479822208,629074000,7680269340,1434308015,2738095410,825529000,14120801415
(주)효성,004800,2017/12,342632040,733338963,296649000,7844283138,1179017385,3323340917,492982000,14534978561
(주)효성,004800,2018/12,1034640,701000,135977,2120867774,249188482,748072075,161869000,6407904916
(주)효성,004800,2019/12,898760,34371066,136000,2118763094,236127551,765628928,150586000,6527055213
(주)후성,093370,2010/12,50539505,35035772,6335050,238280237,50539505,36178188,6335050,243791866
(주)후성,093370,2011/12,75687083,54098453,8252421,304325895,75687083,54788439,8252421,308040011
(주)후성,093370,2012/12,69587702,28000000,7499381,291018951,84839445,29080352,7499381,321752560
(주)후성,093370,2013/12,68675495,30000000,3564207,254725924,88954282,31061409,3564207,290138308
(주)후성,093370,2014/12,68018018,41243221,5477,196140244,82479986,42377336,6207641,231980153
(주)후성,093370,2015/12,70613328,30000000,5006971,232929523,83757368,31172419,6595811,261388269
(주)후성,093370,2016/12,62737500,20000000,7077004,270929017,62737500,20000000,19690332,315083346
(주)후성,093370,2017/12,53671390,15000000,5742840,285241565,53671390,15000000,5742840,316114969
(주)후성,093370,2018/12,86958550,15000000,13742840,377192701,115945683,15000000,18160009,441480960
(주)후성,093370,2019/12,122235710,17000000,10492840,414665472,181901910,28951808,23752040,528907906
(주)휠라홀딩스,081660,2010/12,0,27209146,0,436863475,48912455,86052351,0,680666954
(주)휠라홀딩스,081660,2011/12,161462000,87042783,0,691411810,157569513,125875283,0,839412055
(주)휠라홀딩스,081660,2012/12,138532000,56458952,0,665692733,138532000,86236452,0,876801964
(주)휠라홀딩스,081660,2013/12,191636000,60209660,0,693230207,191636000,91868660,0,971356130
(주)휠라홀딩스,081660,2014/12,207896000,40934412,0,679626216,207896002,86486310,0,1035230701
(주)휠라홀딩스,081660,2015/12,112369575,82674750,0,705599674,93212000,146037200,0,978931671
(주)휠라홀딩스,081660,2016/12,114182000,139895633,0,754197110,519709281,584311888,0,3384914899
(주)휠라홀딩스,081660,2017/12,34304000,112142400,0,666259924,793566960,212671088,0,3078924218
(주)휠라홀딩스,081660,2018/12,80251600,57000000,0,693451094,752186387,174425639,0,3304339508
(주)휠라홀딩스,081660,2019/12,48524800,67674671,0,814761459,614968500,192976830,0,3770249128
(주)휴네시온,290270,2018/12,0,0,0,24651221,0,0,0,25167837
(주)휴네시온,290270,2019/12,0,0,0,27264411,0,0,0,28292684
(주)휴니드테크놀러지스,005870,2010/12,25201900,5000000,229680,142815064,,,,
(주)휴니드테크놀러지스,005870,2011/12,24972230,8000000,229670,134232856,,,,
(주)휴니드테크놀러지스,005870,2012/12,22832000,16001000,4140230,128776964,,,,
(주)휴니드테크놀러지스,005870,2013/12,18364000,16000000,4468000,132765608,,,,
(주)휴니드테크놀러지스,005870,2014/12,13896000,19700000,4968000,134649596,,,,
(주)휴니드테크놀러지스,005870,2015/12,10428000,22500000,4468000,164132050,,,,
(주)휴니드테크놀러지스,005870,2016/12,12960000,21000000,4968000,169249296,,,,
(주)휴니드테크놀러지스,005870,2017/12,8000000,4000075,4960000,147679832,,,,
(주)휴니드테크놀러지스,005870,2018/12,3420000,9140000,0,227270125,,,,
(주)휴니드테크놀러지스,005870,2019/12,2280000,8000000,1140000,260965122,,,,
(주)휴맥스,115160,2010/12,0,145147231,0,729943062,0,184965849,0,768714313
(주)휴맥스,115160,2011/12,0,67539278,0,713116938,0,124530812,0,766766732
(주)휴맥스,115160,2012/12,0,75606901,0,680000950,0,101983111,0,717361645
(주)휴맥스,115160,2013/12,20000000,36639125,0,684744515,20000000,86971613,0,834854559
(주)휴맥스,115160,2014/12,20000000,50795478,0,762613038,20000000,128709206,0,943642835
(주)휴맥스,115160,2015/12,35000000,46495913,0,755161882,35000000,145277080,0,951759057
(주)휴맥스,115160,2016/12,39939300,66474304,15000000,787576393,62953618,130186162,16200000,1018355642
(주)휴맥스,115160,2017/12,0,238978584,44939300,1029891505,300000,287448051,63053300,1206007559
(주)휴맥스,115160,2018/12,46431000,178405808,10050000,889069691,41450000,211610569,10183700,1057083761
(주)휴맥스,115160,2019/12,87710600,200770986,46200000,898189836,61650000,236960884,46200000,1022128768
(주)휴맥스홀딩스,028080,2010/12,0,16000000,0,224767123,0,16000000,0,239307046
(주)휴맥스홀딩스,028080,2011/12,0,0,0,205048221,0,0,0,233402961
(주)휴맥스홀딩스,028080,2012/12,0,0,0,209415255,0,5000000,0,242902792
(주)휴맥스홀딩스,028080,2013/12,0,0,0,206578582,0,5141311,0,248619390
(주)휴맥스홀딩스,028080,2014/12,0,0,0,210659453,0,4889002,0,240986942
(주)휴맥스홀딩스,028080,2015/12,5000000,5500000,0,179738302,5000000,10400772,0,222112084
(주)휴맥스홀딩스,028080,2016/12,2000000,15000000,3000000,176500399,2000000,19900772,3000000,221495411
(주)휴맥스홀딩스,028080,2017/12,0,18000000,2000000,177292471,0,22900772,2000000,192627732
(주)휴맥스홀딩스,028080,2018/12,0,14000000,0,164180834,,,,
(주)휴맥스홀딩스,028080,2019/12,0,14000000,0,157699568,0,14000000,0,169615218
(주)휴먼엔,032860,2010/12,2989500,25288568,738467,85609653,,,,
(주)휴먼엔,032860,2011/12,5020662,31281806,1846737,116327366,,,,
(주)휴먼엔,032860,2012/12,2986272,41391276,3988046,106102386,,,,
(주)휴먼엔,032860,2013/12,6883641,52526584,1773049,116800268,,,,
(주)휴먼엔,032860,2014/12,4562206,49204116,1883782,79141211,,,,
(주)휴먼엔,032860,2015/12,0,0,0,31319838,,,,
(주)휴먼엔,032860,2016/12,0,9494717,0,38659245,0,9494717,0,39209451
(주)휴먼엔,032860,2017/12,0,1320000,0,30945584,0,5820000,0,35772874
(주)휴먼엔,032860,2018/12,0,825472,0,34819290,3580000,5315309,0,43608959
(주)휴먼엔,032860,2019/12,0,5100000,0,41532330,0,5100000,0,41243344
(주)휴메딕스,200670,2014/12,0,0,0,59164573,,,,
(주)휴메딕스,200670,2015/12,0,0,0,115899950,,,,
(주)휴메딕스,200670,2016/12,9187500,0,1312500,131955777,9224810,0,1376460,131158762
(주)휴메딕스,200670,2017/12,3937500,810367,5250000,125719462,3937500,810367,5250000,128628462
(주)휴메딕스,200670,2018/12,0,0,3937500,118538659,0,0,3937500,124465533
(주)휴메딕스,200670,2019/12,0,394518,883555,128693249,0,394518,883555,138421305
(주)휴비스,079980,2012/12,1940600,46603120,26400,712409706,1940600,136083027,26400,825460304
(주)휴비스,079980,2013/12,3498800,66625315,52800,716851751,3498800,147503621,52800,826273454
(주)휴비스,079980,2014/12,4840750,80584221,198050,753176423,4840750,144240034,198050,899690574
(주)휴비스,079980,2015/12,4205700,57495063,635050,710393053,4205700,108236835,635050,856589052
(주)휴비스,079980,2016/12,3259100,74827179,946600,785703592,3259100,115886456,946600,914125281
(주)휴비스,079980,2017/12,2261900,49268624,997200,787780989,2261900,75471829,997200,900280058
(주)휴비스,079980,2018/12,1291100,57404342,970800,831852513,1291100,85115801,970800,958085427
(주)휴비스,079980,2019/12,20260387,97029447,825550,790141113,20260387,131482061,825550,877170813
(주)휴비츠,065510,2010/12,75000,4900000,2810000,57620749,75000,4900000,2810000,59763833
(주)휴비츠,065510,2011/12,0,4000000,75000,63544174,0,4000000,75000,68114368
(주)휴비츠,065510,2012/12,1687500,10000000,112500,77169028,1687500,10000000,112500,83869333
(주)휴비츠,065510,2013/12,15937500,13500000,450000,93087311,15937500,13500000,450000,101636272
(주)휴비츠,065510,2014/12,15487500,13500000,450000,94415923,15487500,13500000,450000,106844080
(주)휴비츠,065510,2015/12,17242750,6000000,5057250,103552897,17242750,6000000,5057250,114546553
(주)휴비츠,065510,2016/12,20499910,11500000,7742840,123725320,23306722,11500000,8678444,139518252
(주)휴비츠,065510,2017/12,21432070,14500000,2467840,125371685,23072236,14500000,3372759,140883447
(주)휴비츠,065510,2018/12,16789230,13500000,4642840,126713990,17599970,13500000,5458463,141664239
(주)휴비츠,065510,2019/12,12146390,21000000,4642840,135835558,12146390,21000000,5470081,151897854
(주)휴센텍,215090,2015/12,,,,,,,,
(주)휴센텍,215090,2016/12,,,,,,,,
(주)휴센텍,215090,2017/12,,,,,,,,
(주)휴센텍,215090,2018/12,0,0,0,30350835,,,,
(주)휴센텍,215090,2019/12,0,2600000,0,22265439,,,,
(주)휴스틸,005010,2010/12,0,51423586,0,477666015,0,51423586,0,474781720
(주)휴스틸,005010,2011/12,12000000,77095186,0,539773563,12000000,77095186,0,536914288
(주)휴스틸,005010,2012/12,12250000,86766114,9750000,558215549,12250000,86766114,9750000,556020140
(주)휴스틸,005010,2013/12,25000000,61444976,10000000,558465365,25000000,65666176,10000000,561572715
(주)휴스틸,005010,2014/12,15000000,96910454,10000000,575472621,15000000,101307254,10000000,578697467
(주)휴스틸,005010,2015/12,5000000,45521249,10000000,499998336,5000000,49037249,10000000,513959347
(주)휴스틸,005010,2016/12,0,109736209,5000000,580520323,0,109736209,5000000,586849321
(주)휴스틸,005010,2017/12,0,188662458,0,663724584,0,188662458,0,659077191
(주)휴스틸,005010,2018/12,0,108082483,0,591912001,0,108082483,0,603455402
(주)휴스틸,005010,2019/12,0,104376864,0,558633995,0,106152959,0,579096387
(주)휴엠앤씨,263920,2017/12,1200000,1381008,800000,27274039,,,,
(주)휴엠앤씨,263920,2018/12,4200000,3000000,800000,32987226,4200000,3000000,800000,32822274
(주)휴엠앤씨,263920,2019/12,6877769,1200000,0,85663805,6877769,1200000,0,88369871
(주)휴온스,243070,2016/12,0,32242478,0,174106732,436343,32349478,2807083,179343040
(주)휴온스,243070,2017/12,10000000,21607100,0,207190964,10000000,23187600,561650,211253286
(주)휴온스,243070,2018/12,3000000,11677150,7000000,239937239,3000000,12977150,7000000,251370718
(주)휴온스,243070,2019/12,0,22000000,3000000,284082527,0,27300000,3000000,300341675
(주)휴온스글로벌,084110,2010/12,24750000,22396296,7250000,148594210,27352546,17216836,8735584,141761130
(주)휴온스글로벌,084110,2011/12,19500000,15678614,7250000,154079616,,,,
(주)휴온스글로벌,084110,2012/12,10250000,15983416,7250000,158238215,12826140,30097867,8219020,185518366
