회사명,거래소코드,회계년도,배당금(*)(IFRS)(천원)
(주)아이퀘스트,262840,2019/12,735000
(주)아이톡시,052770,2010/12,0
(주)아이톡시,052770,2011/12,0
(주)아이톡시,052770,2012/12,0
(주)아이톡시,052770,2013/12,0
(주)아이톡시,052770,2014/12,0
(주)아이톡시,052770,2015/12,0
(주)아이톡시,052770,2016/12,0
(주)아이톡시,052770,2017/12,0
(주)아이톡시,052770,2018/12,0
(주)아이톡시,052770,2019/12,0
(주)아이티센,124500,2010/12,
(주)아이티센,124500,2011/12,
(주)아이티센,124500,2013/03,47180
(주)아이티센,124500,2014/03,49915
(주)아이티센,124500,2015/03,200561
(주)아이티센,124500,2016/12,0
(주)아이티센,124500,2017/12,0
(주)아이티센,124500,2018/12,0
(주)아이티센,124500,2019/12,0
(주)아이티아이즈,372800,2018/12,
(주)아이티아이즈,372800,2019/12,
(주)아이티엑스에이아이,099520,2010/12,0
(주)아이티엑스에이아이,099520,2011/12,0
(주)아이티엑스에이아이,099520,2012/12,0
(주)아이티엑스에이아이,099520,2013/12,0
(주)아이티엑스에이아이,099520,2014/12,0
(주)아이티엑스에이아이,099520,2015/12,0
(주)아이티엑스에이아이,099520,2016/12,0
(주)아이티엑스에이아이,099520,2017/12,0
(주)아이티엑스에이아이,099520,2018/12,0
(주)아이티엑스에이아이,099520,2019/12,0
(주)아이티엠반도체,084850,2010/12,0
(주)아이티엠반도체,084850,2011/12,0
(주)아이티엠반도체,084850,2012/12,0
(주)아이티엠반도체,084850,2013/12,0
(주)아이티엠반도체,084850,2014/12,0
(주)아이티엠반도체,084850,2015/12,0
(주)아이티엠반도체,084850,2016/12,0
(주)아이티엠반도체,084850,2017/12,0
(주)아이티엠반도체,084850,2018/12,0
(주)아이티엠반도체,084850,2019/12,0
(주)아이패밀리에스씨,114840,2010/12,
(주)아이패밀리에스씨,114840,2011/12,
(주)아이패밀리에스씨,114840,2012/12,
(주)아이패밀리에스씨,114840,2013/12,
(주)아이패밀리에스씨,114840,2014/12,
(주)아이패밀리에스씨,114840,2015/12,
(주)아이패밀리에스씨,114840,2016/12,
(주)아이패밀리에스씨,114840,2017/12,
(주)아이패밀리에스씨,114840,2018/12,
(주)아이패밀리에스씨,114840,2019/12,
(주)아즈텍더블유비이,032080,2010/12,715254
(주)아즈텍더블유비이,032080,2011/12,715254
(주)아즈텍더블유비이,032080,2012/12,778488
(주)아즈텍더블유비이,032080,2013/12,0
(주)아즈텍더블유비이,032080,2014/12,804014
(주)아즈텍더블유비이,032080,2015/12,822723
(주)아즈텍더블유비이,032080,2016/12,997922
(주)아즈텍더블유비이,032080,2017/12,0
(주)아즈텍더블유비이,032080,2018/12,1020784
(주)아즈텍더블유비이,032080,2019/12,0
(주)아진엑스텍,059120,2010/12,0
(주)아진엑스텍,059120,2011/12,0
(주)아진엑스텍,059120,2012/12,0
(주)아진엑스텍,059120,2013/12,0
(주)아진엑스텍,059120,2014/12,0
(주)아진엑스텍,059120,2015/12,0
(주)아진엑스텍,059120,2016/12,1091560
(주)아진엑스텍,059120,2017/12,1609337
(주)아진엑스텍,059120,2018/12,1331390
(주)아진엑스텍,059120,2019/12,655165
(주)아톤,158430,2013/12,0
(주)아톤,158430,2019/12,0
(주)아프리카티비,067160,2010/12,886166
(주)아프리카티비,067160,2011/12,0
(주)아프리카티비,067160,2012/12,987409
(주)아프리카티비,067160,2013/12,1102910
(주)아프리카티비,067160,2014/12,1501747
(주)아프리카티비,067160,2015/12,2004329
(주)아프리카티비,067160,2016/12,3019728
(주)아프리카티비,067160,2017/12,4050511
(주)아프리카티비,067160,2018/12,5082786
(주)아프리카티비,067160,2019/12,6012490
(주)안랩,053800,2010/12,3605542
(주)안랩,053800,2011/12,3450021
(주)안랩,053800,2012/12,3454833
(주)안랩,053800,2013/12,1732836
(주)안랩,053800,2014/12,2605285
(주)안랩,053800,2015/12,4342892
(주)안랩,053800,2016/12,6080048
(주)안랩,053800,2017/12,6948626
(주)안랩,053800,2018/12,7817205
(주)안랩,053800,2019/12,7817205
(주)안트로젠,065660,2014/12,0
(주)안트로젠,065660,2015/12,0
(주)안트로젠,065660,2016/12,0
(주)안트로젠,065660,2017/12,0
(주)안트로젠,065660,2018/12,0
(주)안트로젠,065660,2019/12,0
(주)알로이스,297570,2018/12,
(주)알로이스,297570,2019/12,0
(주)알루코,001780,2010/12,2789760
(주)알루코,001780,2011/12,0
(주)알루코,001780,2012/12,0
(주)알루코,001780,2013/12,0
(주)알루코,001780,2014/12,0
(주)알루코,001780,2015/12,3279956
(주)알루코,001780,2016/12,3728492
(주)알루코,001780,2017/12,3728492
(주)알루코,001780,2018/12,1864350
(주)알루코,001780,2019/12,0
(주)알비더블유,361570,2017/12,
(주)알비더블유,361570,2018/12,
(주)알비더블유,361570,2019/12,0
(주)알에프세미,096610,2010/12,568468
(주)알에프세미,096610,2011/12,584710
(주)알에프세미,096610,2012/12,316718
(주)알에프세미,096610,2013/12,446653
(주)알에프세미,096610,2014/12,446653
(주)알에프세미,096610,2015/12,332960
(주)알에프세미,096610,2016/12,284234
(주)알에프세미,096610,2017/12,186782
(주)알에프세미,096610,2018/12,221550
(주)알에프세미,096610,2019/12,102863
(주)알에프텍,061040,2010/12,1016250
(주)알에프텍,061040,2011/12,1031250
(주)알에프텍,061040,2012/12,1041250
(주)알에프텍,061040,2013/12,1056250
(주)알에프텍,061040,2014/12,528125
(주)알에프텍,061040,2015/12,635000
(주)알에프텍,061040,2016/12,0
(주)알에프텍,061040,2017/12,952443
(주)알에프텍,061040,2018/12,0
(주)알에프텍,061040,2019/12,0
(주)알엔투테크놀로지,148250,2011/12,
(주)알엔투테크놀로지,148250,2012/12,
(주)알엔투테크놀로지,148250,2013/12,
(주)알엔투테크놀로지,148250,2014/12,0
(주)알엔투테크놀로지,148250,2015/12,0
(주)알엔투테크놀로지,148250,2016/12,316447
(주)알엔투테크놀로지,148250,2017/12,189868
(주)알엔투테크놀로지,148250,2018/12,253158
(주)알엔투테크놀로지,148250,2019/12,351865
(주)알체라,347860,2019/12,0
(주)알테오젠,196170,2013/12,0
(주)알테오젠,196170,2014/12,0
(주)알테오젠,196170,2015/12,0
(주)알테오젠,196170,2016/12,0
(주)알테오젠,196170,2017/12,0
(주)알테오젠,196170,2018/12,0
(주)알테오젠,196170,2019/12,0
(주)알톤스포츠,123750,2010/12,
(주)알톤스포츠,123750,2011/12,925438
(주)알톤스포츠,123750,2012/12,828131
(주)알톤스포츠,123750,2013/12,748630
(주)알톤스포츠,123750,2014/12,940685
(주)알톤스포츠,123750,2015/12,0
(주)알톤스포츠,123750,2016/12,0
(주)알톤스포츠,123750,2017/12,0
(주)알톤스포츠,123750,2018/12,0
(주)알톤스포츠,123750,2019/12,0
(주)알티캐스트,085810,2010/12,0
(주)알티캐스트,085810,2011/12,0
(주)알티캐스트,085810,2012/12,0
(주)알티캐스트,085810,2013/12,0
(주)알티캐스트,085810,2014/12,3093474
(주)알티캐스트,085810,2015/12,0
(주)알티캐스트,085810,2016/12,0
(주)알티캐스트,085810,2017/12,0
(주)알티캐스트,085810,2018/12,0
(주)알티캐스트,085810,2019/12,0
(주)알파홀딩스,117670,2010/12,401645
(주)알파홀딩스,117670,2011/12,401645
(주)알파홀딩스,117670,2012/12,481974
(주)알파홀딩스,117670,2013/12,562303
(주)알파홀딩스,117670,2014/12,562303
(주)알파홀딩스,117670,2015/12,318298
(주)알파홀딩스,117670,2016/12,460736
(주)알파홀딩스,117670,2017/12,0
(주)알파홀딩스,117670,2018/12,0
(주)알파홀딩스,117670,2019/12,0
(주)압타머사이언스,291650,2016/12,
(주)압타머사이언스,291650,2017/12,
(주)압타머사이언스,291650,2018/12,0
(주)압타머사이언스,291650,2019/12,0
(주)애니플러스,310200,2018/12,
(주)애니플러스,310200,2019/12,
(주)애드바이오텍,179530,2013/12,
(주)애드바이오텍,179530,2014/12,
(주)애드바이오텍,179530,2018/12,
(주)애드바이오텍,179530,2019/12,
(주)액션스퀘어,205500,2014/12,
(주)액션스퀘어,205500,2015/12,0
(주)액션스퀘어,205500,2016/12,0
(주)액션스퀘어,205500,2017/12,0
(주)액션스퀘어,205500,2018/12,0
(주)액션스퀘어,205500,2019/12,0
(주)액토즈소프트,052790,2010/12,0
(주)액토즈소프트,052790,2011/12,0
(주)액토즈소프트,052790,2012/12,0
(주)액토즈소프트,052790,2013/12,0
(주)액토즈소프트,052790,2014/12,0
(주)액토즈소프트,052790,2015/12,0
(주)액토즈소프트,052790,2016/12,0
(주)액토즈소프트,052790,2017/12,0
(주)액토즈소프트,052790,2018/12,0
(주)액토즈소프트,052790,2019/12,0
(주)액트로,290740,2016/12,0
(주)액트로,290740,2017/12,0
(주)액트로,290740,2018/12,1950719
(주)액트로,290740,2019/12,1975351
(주)앤디포스,238090,2011/12,
(주)앤디포스,238090,2012/12,
(주)앤디포스,238090,2013/12,
(주)앤디포스,238090,2014/12,618420
(주)앤디포스,238090,2015/12,1817220
(주)앤디포스,238090,2016/12,6027586
(주)앤디포스,238090,2017/12,3710644
(주)앤디포스,238090,2018/12,1182523
(주)앤디포스,238090,2019/12,0
(주)앤씨앤,092600,2010/12,931332
(주)앤씨앤,092600,2011/12,1059776
(주)앤씨앤,092600,2012/12,765406
(주)앤씨앤,092600,2013/12,0
(주)앤씨앤,092600,2014/12,0
(주)앤씨앤,092600,2015/12,664860
(주)앤씨앤,092600,2016/12,0
(주)앤씨앤,092600,2017/12,0
(주)앤씨앤,092600,2018/12,0
(주)앤씨앤,092600,2019/12,0
(주)앱코,129890,2016/12,
(주)앱코,129890,2017/12,
(주)앱코,129890,2018/12,
(주)앱코,129890,2019/12,0
(주)야스,255440,2011/12,0
(주)야스,255440,2012/12,0
(주)야스,255440,2013/12,0
(주)야스,255440,2014/12,0
(주)야스,255440,2015/12,0
(주)야스,255440,2016/12,0
(주)야스,255440,2017/12,0
(주)야스,255440,2018/12,0
(주)야스,255440,2019/12,1949073
(주)양지사,030960,2010/06,686804
(주)양지사,030960,2011/06,686804
(주)양지사,030960,2012/06,686804
(주)양지사,030960,2013/06,686804
(주)양지사,030960,2014/06,686804
(주)양지사,030960,2015/06,686804
(주)양지사,030960,2016/06,686804
(주)양지사,030960,2017/06,686804
(주)양지사,030960,2018/06,686804
(주)양지사,030960,2019/06,686804
(주)어스앤에어로스페이스,263540,2012/12,
(주)어스앤에어로스페이스,263540,2013/12,
(주)어스앤에어로스페이스,263540,2014/12,
(주)어스앤에어로스페이스,263540,2015/12,0
(주)어스앤에어로스페이스,263540,2016/12,0
(주)어스앤에어로스페이스,263540,2017/12,0
(주)어스앤에어로스페이스,263540,2018/12,0
(주)어스앤에어로스페이스,263540,2019/12,0
(주)얼라인드제네틱스,238120,2015/12,0
(주)얼라인드제네틱스,238120,2016/12,0
(주)얼라인드제네틱스,238120,2017/12,0
(주)얼라인드제네틱스,238120,2018/12,0
(주)얼라인드제네틱스,238120,2019/12,0
(주)에너토크,019990,2010/12,698127
(주)에너토크,019990,2011/12,620547
(주)에너토크,019990,2012/12,779603
(주)에너토크,019990,2013/12,542922
(주)에너토크,019990,2014/12,775484
(주)에너토크,019990,2015/12,542839
(주)에너토크,019990,2016/12,682926
(주)에너토크,019990,2017/12,487804
(주)에너토크,019990,2018/12,575459
(주)에너토크,019990,2019/12,470971
(주)에넥스,011090,2010/12,0
(주)에넥스,011090,2011/12,0
(주)에넥스,011090,2012/12,0
(주)에넥스,011090,2013/12,0
(주)에넥스,011090,2014/12,1106051
(주)에넥스,011090,2015/12,1659077
(주)에넥스,011090,2016/12,1106051
(주)에넥스,011090,2017/12,1659077
(주)에넥스,011090,2018/12,553026
(주)에넥스,011090,2019/12,0
(주)에스디생명공학,217480,2015/12,0
(주)에스디생명공학,217480,2016/12,0
(주)에스디생명공학,217480,2017/12,3309660
(주)에스디생명공학,217480,2018/12,0
(주)에스디생명공학,217480,2019/12,0
(주)에스디시스템,121890,2010/12,380000
(주)에스디시스템,121890,2011/12,0
(주)에스디시스템,121890,2012/12,0
(주)에스디시스템,121890,2013/12,0
(주)에스디시스템,121890,2014/12,332537
(주)에스디시스템,121890,2015/12,332537
(주)에스디시스템,121890,2016/12,0
(주)에스디시스템,121890,2017/12,0
(주)에스디시스템,121890,2018/12,0
(주)에스디시스템,121890,2019/12,0
(주)에스비에스,034120,2010/12,0
(주)에스비에스,034120,2011/12,13689436
(주)에스비에스,034120,2012/12,10951549
(주)에스비에스,034120,2013/12,10951549
(주)에스비에스,034120,2014/12,0
(주)에스비에스,034120,2015/12,13555014
(주)에스비에스,034120,2016/12,0
(주)에스비에스,034120,2017/12,4422517
(주)에스비에스,034120,2018/12,0
(주)에스비에스,034120,2019/12,2653510
(주)에스비에스콘텐츠허브,046140,2010/12,0
(주)에스비에스콘텐츠허브,046140,2011/12,3219533
(주)에스비에스콘텐츠허브,046140,2012/12,3219533
(주)에스비에스콘텐츠허브,046140,2013/12,5365889
(주)에스비에스콘텐츠허브,046140,2014/12,5365889
(주)에스비에스콘텐츠허브,046140,2015/12,3219533
(주)에스비에스콘텐츠허브,046140,2016/12,2146356
(주)에스비에스콘텐츠허브,046140,2017/12,0
(주)에스비에스콘텐츠허브,046140,2018/12,1609767
(주)에스비에스콘텐츠허브,046140,2019/12,0
(주)에스씨디,042110,2010/12,0
(주)에스씨디,042110,2011/12,0
(주)에스씨디,042110,2012/12,0
(주)에스씨디,042110,2013/12,0
(주)에스씨디,042110,2014/12,0
(주)에스씨디,042110,2015/12,0
(주)에스씨디,042110,2016/12,0
(주)에스씨디,042110,2017/12,1449887
(주)에스씨디,042110,2018/12,1449887
(주)에스씨디,042110,2019/12,724943
(주)에스아이리소스,065420,2010/12,0
(주)에스아이리소스,065420,2011/12,0
(주)에스아이리소스,065420,2012/12,0
(주)에스아이리소스,065420,2013/12,0
(주)에스아이리소스,065420,2014/12,0
(주)에스아이리소스,065420,2015/12,0
(주)에스아이리소스,065420,2016/12,0
(주)에스아이리소스,065420,2017/12,0
(주)에스아이리소스,065420,2018/12,0
(주)에스아이리소스,065420,2019/12,0
(주)에스앤더블류,103230,2010/12,720000
(주)에스앤더블류,103230,2011/12,0
(주)에스앤더블류,103230,2012/12,0
(주)에스앤더블류,103230,2013/12,0
(주)에스앤더블류,103230,2014/12,0
(주)에스앤더블류,103230,2015/12,0
(주)에스앤더블류,103230,2016/12,0
(주)에스앤더블류,103230,2017/12,0
(주)에스앤더블류,103230,2018/12,0
(주)에스앤더블류,103230,2019/12,0
(주)에스앤디,260970,2010/12,
(주)에스앤디,260970,2011/12,
(주)에스앤디,260970,2012/12,
(주)에스앤디,260970,2013/12,
(주)에스앤디,260970,2014/12,
(주)에스앤디,260970,2015/12,
(주)에스앤디,260970,2016/12,
(주)에스앤디,260970,2017/12,
(주)에스앤디,260970,2018/12,
(주)에스앤디,260970,2019/12,
(주)에스앤에스텍,101490,2010/12,0
(주)에스앤에스텍,101490,2011/12,781527
(주)에스앤에스텍,101490,2012/12,781527
(주)에스앤에스텍,101490,2013/12,0
(주)에스앤에스텍,101490,2014/12,0
(주)에스앤에스텍,101490,2015/12,0
(주)에스앤에스텍,101490,2016/12,0
(주)에스앤에스텍,101490,2017/12,986767
(주)에스앤에스텍,101490,2018/12,955708
(주)에스앤에스텍,101490,2019/12,955708
(주)에스에너지,095910,2010/12,733643
(주)에스에너지,095910,2011/12,0
(주)에스에너지,095910,2012/12,1028856
(주)에스에너지,095910,2013/12,1021082
(주)에스에너지,095910,2014/12,1032092
(주)에스에너지,095910,2015/12,1040908
(주)에스에너지,095910,2016/12,1180531
(주)에스에너지,095910,2017/12,616499
(주)에스에너지,095910,2018/12,625202
(주)에스에너지,095910,2019/12,625202
(주)에스에스알,275630,2017/12,0
(주)에스에스알,275630,2018/12,0
(주)에스에스알,275630,2019/12,0
(주)에스에이엠티,031330,2010/12,0
(주)에스에이엠티,031330,2011/12,0
(주)에스에이엠티,031330,2012/12,0
(주)에스에이엠티,031330,2013/12,0
(주)에스에이엠티,031330,2014/12,0
(주)에스에이엠티,031330,2015/12,0
(주)에스에이엠티,031330,2016/12,9899507
(주)에스에이엠티,031330,2017/12,10889457
(주)에스에이엠티,031330,2018/12,11879408
(주)에스에이엠티,031330,2019/12,13859309
(주)에스에이티,060540,2010/12,0
(주)에스에이티,060540,2011/12,0
(주)에스에이티,060540,2012/12,463505
(주)에스에이티,060540,2013/12,0
(주)에스에이티,060540,2014/12,0
(주)에스에이티,060540,2015/12,0
(주)에스에이티,060540,2016/12,0
(주)에스에이티,060540,2017/12,1249909
(주)에스에이티,060540,2018/12,1306647
(주)에스에이티,060540,2019/12,1306647
(주)에스에프에이,056190,2010/12,8844380
(주)에스에프에이,056190,2011/12,22641613
(주)에스에프에이,056190,2012/12,16977971
(주)에스에프에이,056190,2013/12,17941945
(주)에스에프에이,056190,2014/12,11377154
(주)에스에프에이,056190,2015/12,7014748
(주)에스에프에이,056190,2016/12,19543578
(주)에스에프에이,056190,2017/12,44706406
(주)에스에프에이,056190,2018/12,42784471
(주)에스에프에이,056190,2019/12,35385900
(주)에스에프에이반도체,036540,2010/12,0
(주)에스에프에이반도체,036540,2011/12,2128771
(주)에스에프에이반도체,036540,2012/12,0
(주)에스에프에이반도체,036540,2013/12,0
(주)에스에프에이반도체,036540,2014/12,0
(주)에스에프에이반도체,036540,2015/12,0
(주)에스에프에이반도체,036540,2016/12,0
(주)에스에프에이반도체,036540,2017/12,0
(주)에스에프에이반도체,036540,2018/12,0
(주)에스에프에이반도체,036540,2019/12,0
(주)에스엘바이오닉스,214310,2012/12,
(주)에스엘바이오닉스,214310,2013/12,0
(주)에스엘바이오닉스,214310,2014/12,0
(주)에스엘바이오닉스,214310,2015/12,0
(주)에스엘바이오닉스,214310,2016/12,0
(주)에스엘바이오닉스,214310,2017/12,0
(주)에스엘바이오닉스,214310,2018/12,0
(주)에스엘바이오닉스,214310,2019/12,0
(주)에스엠라이프디자인그룹,063440,2010/12,0
(주)에스엠라이프디자인그룹,063440,2011/12,0
(주)에스엠라이프디자인그룹,063440,2012/12,0
(주)에스엠라이프디자인그룹,063440,2013/12,0
(주)에스엠라이프디자인그룹,063440,2014/12,0
(주)에스엠라이프디자인그룹,063440,2015/12,0
(주)에스엠라이프디자인그룹,063440,2016/12,0
(주)에스엠라이프디자인그룹,063440,2017/12,0
(주)에스엠라이프디자인그룹,063440,2018/12,0
