회사명,거래소코드,회계년도,총자본증가율(IFRS),총자본증가율(IFRS연결),유동자산증가율(IFRS),유동자산증가율(IFRS연결),매출액증가율(IFRS),매출액증가율(IFRS연결),유형자산증가율(IFRS),유형자산증가율(IFRS연결),재고자산증가율(IFRS),재고자산증가율(IFRS연결),자기자본증가율(IFRS),자기자본증가율(IFRS연결),순이익증가율(IFRS),순이익증가율(IFRS연결),정상영업이익증가율(IFRS),정상영업이익증가율(IFRS연결)
(주)파라텍,33540,Dec-12,-6.99,-5.86,-11.43,-9.69,-19.99,-19.94,-0.73,-0.67,-1.19,10.42,-2.13,-1.76,-96.9,-92.4,-98.46,-88.89
(주)파라텍,33540,Dec-13,11.62,12.82,21.42,23.17,18.52,18.94,-1.84,-1.99,78.16,55.24,6.49,6.95,2512.87,1033.76,5141.86,690.61
(주)파라텍,33540,Dec-14,4.12,17.76,0.41,23.09,22.46,21.56,-19.51,-18.87,-32.74,-43.44,4.67,4.89,25.38,21.16,19.51,16.32
(주)파라텍,33540,Dec-15,6.8,-8.89,24.15,-5.11,13.27,12.17,-33.24,-38.13,2.93,7.25,7.08,5.81,-29.67,-47.18,-24.7,-35.17
(주)파라텍,33540,Dec-16,43.98,43.32,60.62,60.13,53.31,53.1,6.62,6.62,69.03,68.93,1.53,1.17,5.6,26.09,24.38,19.97
(주)파라텍,33540,Dec-17,0.71,0.72,8.85,8.83,14.36,14.49,-75.3,-75.3,11.8,9.68,16.26,16.31,224.31,247.3,68.98,75.32
(주)파라텍,33540,Dec-18,1.96,1.81,-6.69,-6.69,-26.38,-26.39,277.61,277.61,16.69,15.98,-1.53,-1.59,-96.84,-97.2,0,-101.45
(주)파라텍,33540,Dec-19,-16.27,-16.19,-47.24,-46.7,-33.86,-33.77,53.84,53.84,24.24,22.09,-36.46,-36.62,0,-8718.92,0,0
(주)파루,43200,Dec-11,-26.52,-26.09,-47.47,-46.45,-7.5,-7.51,-9.63,-8.69,-17.47,-17.47,-55.18,-54.64,0,0,0,0
(주)파루,43200,Dec-12,-5.01,-5.31,-3.19,-3.36,89.76,88.42,-7.55,-7.03,-18.07,-18.07,13.2,13.64,0,0,0,0
(주)파루,43200,Dec-13,37.05,34.53,94.41,94.16,-3.91,-3.77,14.53,11.69,-25.29,-25.29,-5.5,-5.92,0,0,0,0
(주)파루,43200,Dec-14,26.47,25.33,44.11,45.83,55.9,54.81,3.5,2.47,292.18,293.78,110.62,108.81,0,0,327.94,238.4
(주)파루,43200,Dec-15,31.71,37.34,50.85,50.14,119.65,118.65,3.33,2.51,43.07,48.4,29.77,40.12,856.22,5050.04,169.56,158.53
(주)파루,43200,Dec-16,6.06,11.49,5,20.31,-19.35,-16.55,-2.06,11.94,-41.91,-40.95,81.89,75.27,-18.99,-57.8,-16.23,-48.91
(주)파루,43200,Dec-17,-32.99,-37.65,-61.71,-61.11,-75.78,-72.68,4.62,-5.89,-37.41,-36.52,-19.63,-23.74,0,-712.4,0,-559.95
(주)파루,43200,Dec-18,-30.94,-29.29,-60.85,-52.01,39.1,25.92,-3.35,-9.23,-75.43,-76.41,-45.99,-43.88,0,0,0,0
(주)파루,43200,Dec-19,45.34,39.54,186.56,107.53,51.81,46.19,10.34,7.7,205.26,196.08,37.17,35.72,0,0,0,0
(주)파마리서치,214450,Dec-15,281.45,,605.87,,51.24,,-2.98,,117.71,,532.86,,45.71,,41,
(주)파마리서치,214450,Dec-16,5.01,0,-8.5,0,21.66,0,1.54,0,5.88,0,9.5,0,8.01,0,-10.48,0
(주)파마리서치,214450,Dec-17,4.46,5.41,-21.31,-11.18,17.53,18.53,29.57,30.85,-3.1,-6,4.2,4.2,-6.86,-6.86,15.11,5.24
(주)파마리서치,214450,Dec-18,21.09,36.58,-7.85,-5.85,17.76,18.01,103.72,143.07,153.91,140.18,10.41,10.5,11.21,11.21,5.01,-41.36
(주)파마리서치,214450,Dec-19,6.5,4.55,3.22,-1.23,28.62,30.48,12.73,11.84,-4.5,13.29,6.01,5.79,18.72,15.68,34.39,119
(주)파멥신,208340,Dec-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)파멥신,208340,Dec-19,131.88,131.2,101.57,103.25,0,0,220.04,220.04,0,0,4.31,3.59,0,0,0,0
(주)파버나인,177830,Dec-14,27.85,,84.32,,-29.03,,15.94,,14.95,,95.99,,-28.34,,-43.92,
(주)파버나인,177830,Dec-15,11.44,0,-37.22,0,-39.16,0,20.81,0,7.61,0,-9.03,0,0,0,0,0
(주)파버나인,177830,Dec-16,19.72,20.68,89.21,30.05,49.91,48.83,0.12,16.21,24.65,31.49,8.96,6.89,0,0,0,0
(주)파버나인,177830,Dec-17,8.77,10.98,14.27,10.05,34.47,37.87,-1.38,9.34,23.17,27.84,0.63,-1.79,-67.06,-79.43,-15.25,-4.52
(주)파버나인,177830,Dec-18,4.19,8,13.19,16.98,-2.71,5.9,-4.32,1.68,0.01,16.53,2.15,9.23,-20.45,556.6,-70.04,81.57
(주)파버나인,177830,Dec-19,0.73,3.43,-11.53,14.97,-14.43,-7.81,-4.32,0.31,25.55,37.63,-18.17,-19.9,0,0,0,0
(주)파세코,37070,Dec-11,-2.19,,-9.7,,-3.88,,0.28,,21.16,,-1.71,,-29.14,,20.83,
(주)파세코,37070,Dec-12,4.56,,12.64,,5.41,,0.99,,48.45,,8.9,,173.75,,31.43,
(주)파세코,37070,Dec-13,3.7,,17.8,,21.14,,-3.72,,13.31,,19.59,,83.85,,104.1,
(주)파세코,37070,Dec-14,1.04,,1.47,,8.65,,2.16,,-15.23,,4.99,,-20.03,,-19.15,
(주)파세코,37070,Dec-15,-7.73,,-13.17,,-12.09,,-1.21,,6.76,,6.81,,-1.87,,-10.62,
(주)파세코,37070,Dec-16,4.04,,18.16,,-16.03,,-2.86,,14.35,,0.69,,-51.66,,-60.41,
(주)파세코,37070,Dec-17,-3.51,,-2.45,,18.96,,-3.26,,-6.32,,1.44,,29.06,,33.08,
(주)파세코,37070,Dec-18,11.3,,26.93,,23.19,,1.21,,7.28,,2.66,,29.35,,35.07,
(주)파세코,37070,Dec-19,9.71,,17.66,,20.75,,1.37,,-5.91,,8.36,,81.96,,103.01,
(주)파수,150900,Dec-13,44.29,43.43,66.82,67.28,5.13,5.44,-0.8,-3.28,0,0,79.37,78.04,-53.89,-58.21,-59.29,-63.94
(주)파수,150900,Dec-14,6.68,5.1,-6.09,-6.08,8.55,8.27,40.76,41.74,0,0,6.64,4.58,33.36,20.7,30.98,14.23
(주)파수,150900,Dec-15,24.73,24.54,13.33,16.36,6.47,9.35,34.97,37.76,0,0,4.95,4.13,-58.17,-60.91,-75.08,-83.86
(주)파수,150900,Dec-16,-9.47,-6.81,-17.49,-12.46,-14.02,-15.2,-21.65,-20.05,0,0,-50.49,-48.73,0,-1524.94,0,-3073.82
(주)파수,150900,Dec-17,14.65,8.7,14.35,7.74,38,36.58,-29.6,-28.35,0,0,22.06,6.69,0,0,0,0
(주)파수,150900,Dec-18,5.56,10.47,-8.18,16.3,-11.6,10.09,-20.9,-5.05,0,0,41.65,46.74,-60.01,55.75,-71.18,17.95
(주)파수,150900,Dec-19,3.75,2.86,10.35,3.04,5.22,9.68,95.74,73.78,0,0,-21.64,-23.63,0,0,0,0
(주)파워넷,37030,Dec-18,56.77,55.3,65.36,63.39,-4.67,-4.67,3.05,-0.31,18.2,18.19,50.7,49.61,-32.51,-33.32,-58.16,-61.52
(주)파워넷,37030,Dec-19,27.09,28.77,-29.5,-27.14,9.99,9.99,10.92,24.46,4.47,4.49,11.29,11.95,6.9,19.56,68.86,85.91
(주)파워로직스,47310,Dec-11,-3.31,3.64,-0.63,9.39,21.73,18.4,-12.34,3.44,-70.8,-22.51,2.48,5.82,0,0,0,0
(주)파워로직스,47310,Dec-12,-15.56,-23.18,-17.74,-26.8,-10.97,3.33,-7.91,-12.06,131.45,-25.02,11.96,17.99,0,0,0,0
(주)파워로직스,47310,Dec-13,19.79,1.98,-1.69,-1.45,37.17,4.72,51.6,16.81,-7.21,-23.51,2.31,4.43,-84.95,-76.73,0,-81.42
(주)파워로직스,47310,Dec-14,8.55,4.99,15.21,7.09,2.54,3.08,5.51,2.71,-8.02,-14.08,6.65,6.62,288.91,23.93,0,554.01
(주)파워로직스,47310,Dec-15,-7.53,4.31,-17.97,-13.73,1.26,5.27,-16.47,10.7,-18.85,14.77,9.15,13.48,-94.72,-4.84,-77.35,-18.93
(주)파워로직스,47310,Dec-16,3.54,4.96,7.09,20.22,-9.74,-6.18,-9.92,-7.49,-41.95,-0.58,1.73,4.49,98.78,41.18,-28.47,34.9
(주)파워로직스,47310,Dec-17,4.15,-8.95,14.48,-6.33,50.86,29.37,-16.75,-9.31,35.82,43.59,2.12,8.75,0,59.04,420.85,53.38
(주)파워로직스,47310,Dec-18,10.31,24.43,18.77,25.79,3.78,6.84,-10.43,32.36,-9.09,27.66,15.24,14.99,0,126.19,53.91,34.56
(주)파워로직스,47310,Dec-19,5.19,19.14,2.6,9.74,53.59,46.96,21.95,28.53,-17.29,34.95,21.48,31.3,61.38,132.24,109.79,92.91
(주)파이오링크,170790,Dec-13,83.84,0,108.52,0,14.71,0,-3.73,0,-32.59,0,111.19,0,3.32,0,24.09,0
(주)파이오링크,170790,Dec-14,-8.31,-7.65,-22.03,-19.19,-3.6,2.53,25.93,26.51,176.97,176.44,-8.55,-11.08,-38.27,-46.51,-49.95,-59.93
(주)파이오링크,170790,Dec-15,32.54,35.97,28.46,25.93,-4.62,-4.02,5.1,9.22,-21.23,-15.26,37.65,41.75,0,0,0,0
(주)파이오링크,170790,Dec-16,-9.96,-8.96,-3.96,-3.64,34.89,57.56,-9.36,-7.84,-41.78,-46.15,-11.11,-8.67,0,0,0,0
(주)파이오링크,170790,Dec-17,-7.71,-6.9,-6.94,-6.16,-34.98,-17.82,35.93,32.06,-2.58,-3.22,-11.06,-9.09,0,0,0,-534.75
(주)파이오링크,170790,Dec-18,8.09,,9.21,,46.74,,-5.92,,9.73,,3.47,,0,,0,
(주)파이오링크,170790,Dec-19,15.21,,14.82,,28.37,,42.72,,-12.51,,15.6,,1449.18,,269.07,
(주)파인디앤씨,49120,Dec-11,-8.63,0,-13.01,0,-34.03,0,-13.34,0,-58.23,0,-4.19,0,0,0,0,0
(주)파인디앤씨,49120,Dec-12,-12.36,0,-24.92,0,-50.41,0,-7.63,0,2.74,0,-12.93,0,0,0,0,0
(주)파인디앤씨,49120,Dec-13,-22.68,-5.27,7.49,47.04,-26.65,9.08,-38.51,-24.75,-26.92,16.62,-29.41,-15.93,0,0,0,0
(주)파인디앤씨,49120,Dec-14,-3.71,-15.3,-14.74,-29.37,17.49,29.11,-3.33,-8.17,26.79,8.86,8.81,9.02,0,0,0,0
(주)파인디앤씨,49120,Dec-15,-16.29,-3.55,-33.79,-5.36,11.06,-18.68,2.26,7.58,-35.86,-18.19,5.14,-1.54,101.16,-84.01,101.57,-81.94
(주)파인디앤씨,49120,Dec-16,49.72,25.44,109.41,47.93,3.07,5.44,42.71,45.98,69.04,35.41,15.71,-4.73,49.66,-1573.24,-30.37,-28.53
(주)파인디앤씨,49120,Dec-17,3.71,-15.47,-3.53,-15.07,5.47,-10.31,15.35,-12.83,20.48,-24.76,-3.6,-24.65,0,0,-55.59,-606.65
(주)파인디앤씨,49120,Dec-18,-4.93,-12.14,-11.34,-32.2,-3,-51.48,-8.8,-6.12,-48.02,-58.24,-0.03,3.92,0,0,-45.18,0
(주)파인디앤씨,49120,Dec-19,8.85,9.62,-1.02,10.42,23.66,0.25,-7.12,-6.06,53.62,56.73,0.24,5.19,0,-327.45,76.08,-120.81
(주)파인디지털,38950,Dec-11,-4.23,0,-11.4,0,-35.78,0,-0.62,0,-21.53,0,2.34,0,-83.64,0,-90.58,0
(주)파인디지털,38950,Dec-12,20.05,0,45.31,0,36.85,0,-2.49,0,21.84,0,15.51,0,449.58,0,870.26,0
(주)파인디지털,38950,Dec-13,7.05,5.34,14.92,11.76,-3.86,-1.55,6.87,5.77,-10.54,-16.85,10.32,13.1,-40.84,-37.64,-32.12,-24.1
(주)파인디지털,38950,Dec-14,9.55,8.5,16.48,13.06,-0.95,-2.47,-2.98,0.06,13.86,12.52,9.06,10,34.75,38.07,-4.97,-12.85
(주)파인디지털,38950,Dec-15,-5.12,-3.96,-8.64,-6.94,-17.76,-13.26,-2.48,0.79,0.36,0.2,-3.02,-1.74,0,-90.09,0,0
(주)파인디지털,38950,Dec-16,-5.16,-3.32,-9.91,-7.97,-9.07,-6.16,-5.58,-3.02,10.85,10.88,-5.13,-3.09,0,-102.44,0,0
(주)파인디지털,38950,Dec-17,-6.28,-4.67,-6.43,-3.55,-8.56,-2.52,-0.24,3.97,-35.8,-32.27,-6.49,-5.81,0,0,0,0
(주)파인디지털,38950,Dec-18,-1.99,-0.1,-0.02,2.33,15.65,13.15,-5.06,-7.07,17.02,10.62,-3.69,-1.56,0,0,0,0
(주)파인디지털,38950,Dec-19,5.97,4.74,6.97,4.81,18.86,11.65,-3.57,-3.86,-29.7,-29.34,3.48,0.84,564.83,-106.61,650.39,-115.18
(주)파인테크닉스,106240,Dec-11,-0.3,58.62,26.86,53,18.79,22.89,5.1,107.41,22.09,40.81,-1.49,21.86,0,6.43,0,122.06
(주)파인테크닉스,106240,Dec-12,15.63,2.08,7.71,5.5,31.97,32.1,13.13,-12.93,52.13,-9.2,9.19,15.51,0,-7.2,0,1.34
(주)파인테크닉스,106240,Dec-13,29.39,-3.62,23.31,-14.8,-14.89,-26.7,30.81,20.32,4.73,-0.9,-4.4,-9.04,0,0,0,0
(주)파인테크닉스,106240,Dec-14,9.45,0.27,-8.94,0.46,88.97,16.2,4.57,-5.24,10.01,14.89,81.62,59.38,0,0,0,0
(주)파인테크닉스,106240,Dec-15,13.23,-0.58,34.14,4.01,-5.68,2.59,-6.72,-7.26,15.72,14.49,8.11,8.09,-70.71,-60.09,-69.62,-43.81
(주)파인테크닉스,106240,Dec-16,16.31,-22.98,44.59,-21.38,31.97,-42.27,29.25,-39.47,98.3,37.56,4.83,5.1,-88.18,-80.2,-87.98,-93.83
(주)파인테크닉스,106240,Dec-17,-17.43,-19.87,-27.34,-21.69,-21.09,-19.11,-10.24,-24.5,-66.31,-62.38,-38.65,-40.05,0,-3472.34,0,-4394.67
(주)파인테크닉스,106240,Dec-18,-24.91,-22.28,-24.82,-40.7,-27.53,-25.89,-37.13,-34.04,-16.67,6.59,-28.08,-25.17,0,0,0,0
(주)파인테크닉스,106240,Dec-19,-6.02,-9.32,-18.74,-11,-11.7,3.55,-35.79,-6.6,-37.7,-2.34,45.86,22.51,0,0,0,0
(주)파인텍,131760,Dec-15,-7.68,-1.37,-7.49,-5.68,-16.98,-2.57,-5.78,-1,-85.2,-53.88,88.48,145.38,-93.29,-48.18,-26.44,22.51
(주)파인텍,131760,Dec-16,35.96,104.15,6.58,115.82,-65.27,-25.17,-7.39,45.34,106.53,159.02,-4.52,-2.89,0,0,0,0
(주)파인텍,131760,Dec-17,20.78,-31.52,70.1,-40.34,109.26,-20.47,93.5,-33.45,41.5,-56.52,14.56,-11.63,0,0,0,0
(주)파인텍,131760,Dec-18,-27.62,-31.31,-56.38,-53.74,-37.22,-46.14,-13.03,-10.84,-24.51,-70.85,-34.19,-33.09,0,0,0,-95.53
(주)파인텍,131760,Dec-19,13.54,16.4,53.2,48.8,18,18.27,-7.09,0.99,-8.91,3.22,82.83,125.77,0,0,0,901.42
(주)파커스,65690,Dec-11,1.55,1.93,1.3,-0.07,-8.97,-7.43,-1.74,0.9,15.47,29.31,0.82,2.07,-65.44,-58.81,-68.29,-61.33
(주)파커스,65690,Dec-12,2.56,0.59,11.35,3.11,8.31,8.31,-11.79,-3.41,-2.79,10.58,3.66,0.82,-11.14,-78.77,67.17,-14.46
(주)파커스,65690,Dec-13,0.29,-3.51,1.36,-1.08,-18.81,-15.44,-0.55,-7.55,-16.53,-44.69,2.89,-6.09,-5.05,0,-27.16,-88.39
(주)파커스,65690,Dec-14,0.44,-1.43,3.34,-1.89,-14.52,-12.52,-4.55,-2.87,42.74,35.85,2.43,4.39,-13.33,0,-51.83,258.8
(주)파커스,65690,Dec-15,2.09,1.07,2.21,0.77,8.47,6.12,-7.52,-8.37,-18.43,-15.53,7.5,7.78,92.16,9.98,82.77,110.87
(주)파커스,65690,Dec-16,2.11,8.09,26.01,27.19,-7.57,-8.64,-17.82,-17.77,5.86,4,0.16,6.57,-27.84,-27.61,74.2,51.49
(주)파커스,65690,Dec-17,10.09,17.89,14.34,36.46,4.29,1.06,-38.05,-22.73,12.42,22.49,2.34,1.14,0,-203.29,-95.73,-119.58
(주)파커스,65690,Dec-18,1.77,1.04,-15.31,-10.23,-14.61,55.2,-4.19,-5.43,-10.18,-5.44,3.54,4.95,0,0,880.8,0
(주)파커스,65690,Dec-19,-12.78,-1.81,-26.48,-19.91,-9.36,0.62,-5.7,20.33,-43.68,-22.8,-11.44,-11.44,0,-178.56,0,-287.16
(주)파크시스템스,140860,Dec-15,41.21,40.66,33.68,41.63,30.59,30.72,-58.66,-52.72,17.04,4.05,249.4,271.24,0,0,240.74,0
(주)파크시스템스,140860,Dec-16,19.12,26.31,21.49,26.6,21.62,22.31,215.4,164.82,-12.49,-14.05,14.88,16.92,3.46,3.31,17.55,46.45
(주)파크시스템스,140860,Dec-17,19.99,15.04,22.68,16.24,35.05,34.48,4.65,22.82,77.95,80.44,16.83,15.64,31.79,21.93,85.63,74.16
(주)파크시스템스,140860,Dec-18,17.74,16.59,19.93,16.41,29.51,27.15,18.9,18.32,37.28,36.98,18.04,18.18,26.46,23.12,-0.73,-5.74
(주)파크시스템스,140860,Dec-19,25.44,39.98,27.31,35.42,20.59,24.31,66.22,121.9,28.72,30.51,20.54,22.84,35.8,52.02,39.16,41.35
(주)파트론,91700,Dec-11,52.18,41.65,48.3,46.12,54.72,56.21,48.07,41.93,53.76,49.65,22.72,20.8,0.96,12.02,-0.84,18.21
(주)파트론,91700,Dec-12,50.27,46.51,54.04,47.96,117.13,104.99,32.17,48.21,23.91,31.08,40.65,39.94,110.64,175.36,130.67,184.55
(주)파트론,91700,Dec-13,16.22,29.01,-1.63,9.92,29.57,25.94,4.28,57.45,64.43,36.86,39.24,46.43,46.49,46.72,39.49,48.01
(주)파트론,91700,Dec-14,-4.43,-8.42,-24.13,-14.99,-27.75,-29.99,-14.76,-6.92,-28.3,-26.35,12.36,8.79,-40.27,-54.32,-40.1,-50.9
(주)파트론,91700,Dec-15,6.55,-1,-10.61,-12.03,6.07,4.67,-10.24,8.76,-6.04,0,7.9,5.12,-19.04,-17.79,-19.51,-11.24
(주)파트론,91700,Dec-16,1.77,-0.67,7.87,5.08,-1.57,-1.79,-14.45,-4.06,-1.86,1.92,1.71,3.86,-59.84,-45.26,-65.45,-34.98
(주)파트론,91700,Dec-17,-3.21,0.97,15.97,5.14,-0.91,-0.01,-18.12,-7.52,38.74,24.74,-10.81,-8.68,-85.03,-94.33,-45.72,-71.1
(주)파트론,91700,Dec-18,-6.05,-9.27,-8.03,-12.84,-1.49,0.65,-8.14,-9.41,-13.96,-18.1,-3.31,-3.54,207.47,652.12,229.61,173.46
(주)파트론,91700,Dec-19,9.77,12.31,31.83,22.22,61.43,57.52,12.28,9.12,21.45,12.45,16.44,18.64,537.52,556.25,172.52,248.16
(주)판타지오,32800,Dec-11,0.9,,5.52,,2.06,,-37.3,,45.95,,2.93,,0,,0,
(주)판타지오,32800,Dec-12,-6.11,0,-9.31,0,-3.28,0,-14.76,0,21.07,0,-6.78,0,0,0,0,0
(주)판타지오,32800,Dec-13,-16.13,-19.69,-15.49,-23.11,-5.17,3.18,17.61,11.59,-43.17,-32.07,-18.62,-20.05,0,0,0,0
(주)판타지오,32800,Dec-14,121.29,89.65,-31.74,-41.1,14.77,23.71,109.99,21.23,-6.24,-63.67,110.85,87.98,0,0,0,0
(주)판타지오,32800,Dec-15,10.21,7,63.78,56.46,125.21,84.16,-26.09,-25.64,-6.15,-34.91,9.43,7.91,0,0,0,0
(주)판타지오,32800,Dec-16,-13.12,-13.85,-44.6,-51.87,-3.7,-6.14,187,62.97,3.72,-15.95,-5.81,-9.7,0,-309.05,0,-512.35
(주)판타지오,32800,Dec-17,65.51,59.12,350,409.18,-61.35,-38.7,-0.92,-24.83,0,0,77.83,94.27,0,0,0,0
(주)판타지오,32800,Dec-18,-11.43,-17.87,-23.19,-28.57,-3.88,2.33,-4.78,-6.2,0,0,-13.41,-17.48,0,0,0,0
(주)판타지오,32800,Dec-19,-27.54,-28.82,-32.99,-40.66,46.85,35.98,47.25,54.69,0,0,-37.64,-40.05,0,0,0,40.74
(주)팜스빌,318010,Dec-19,102.8,102.64,167.67,164.27,51.53,51.02,140.76,140.76,65.75,63.76,105.46,105.83,47.28,49.94,27,26.88
(주)팜스코,36580,Dec-11,21.32,21.19,30.39,29.31,0.48,0.53,6.21,8.44,8.29,5.24,27.49,28.22,18.1,34.18,47.69,61.48
(주)팜스코,36580,Dec-12,13.83,13.33,9.33,8.1,24.83,24.29,-6.77,1.42,68.67,66.78,13.95,12.68,51.9,30.18,-20.05,-25.56
(주)팜스코,36580,Dec-13,-0.04,0.27,-9.2,-9.51,11.84,12.17,24.94,19.6,4.88,5.35,6.58,4.89,-54.07,-63.58,-68.98,-72.47
(주)팜스코,36580,Dec-14,26.35,28.8,55.63,45,12.89,12.02,-22.74,21.91,-19.62,-19.27,14.69,12.25,36.79,20.84,368.13,441.7
(주)팜스코,36580,Dec-15,7.85,6.69,-12.33,-6.29,4.24,3.67,-2.41,16.01,-2.68,-1.55,8.85,0.47,-9.02,-5.66,26.14,26.15
(주)팜스코,36580,Dec-16,-17.64,-14.57,-27.84,-30.61,5.89,9.29,3.35,12.15,0.28,4.71,8.5,8.34,70.39,142.44,4.13,18.94
(주)팜스코,36580,Dec-17,5.17,9.39,6.33,7.5,6.52,7.99,6.39,16.45,-2.35,1.01,6.75,8.77,13.29,48.5,-18.3,-1.38
(주)팜스코,36580,Dec-18,20.66,21.76,3.62,33.66,-5.47,-0.74,16.5,8.44,52.02,60.29,-0.69,-3.19,-67.65,-90.57,-5.62,-43.18
(주)팜스코,36580,Dec-19,5.4,10.88,-2.55,7.64,2.79,14.7,3.12,12.59,-5.15,-0.99,-10.06,-4.19,0,-321.64,-45.45,-14.81
(주)팜스토리,27710,Dec-11,80.29,53.05,77.55,43.81,127.1,5.38,418.4,56.32,150.71,72.45,21.59,6.91,469.89,0,625.92,-33.77
(주)팜스토리,27710,Dec-12,19.25,10.12,33.93,10.7,1.49,21.14,8.48,14.17,12.38,14.88,14.98,15.38,129.04,0,26.95,103.72
(주)팜스토리,27710,Dec-13,-0.25,-3.76,-1.81,-8.01,-2.1,-1.83,-1.91,2.99,-22.77,-26.04,9.99,5.48,-26.15,-48.38,-7.33,-31.93
(주)팜스토리,27710,Dec-14,8.45,5.71,-2.44,8.83,-10.58,-1.96,-0.09,1.7,17.51,36.03,8.22,-16.34,51.41,0,22.3,30.93
(주)팜스토리,27710,Dec-15,6.66,-0.06,3.63,1.31,-0.25,3.73,-1.5,-13.91,-6.48,-8.6,7.95,7.47,-86.85,0,-16.44,13.62
(주)팜스토리,27710,Dec-16,-4.84,-12.98,-7.47,-19.98,-5.24,-15.25,0.43,-4.25,-11.06,-18.96,13.86,29.22,410.97,442.12,3.32,-1.27
(주)팜스토리,27710,Dec-17,-0.9,-14.55,-0.1,-8.72,7.28,-6.88,-1.25,-26.65,5.89,-2.16,5.61,12.1,-17.2,-11.82,-14.39,-12.66
(주)팜스토리,27710,Dec-18,10.41,16.05,2.95,22.62,12.2,9.91,0.16,6.26,26.38,29.74,3.08,-3.68,-27.24,-143.1,-15.27,-6.66
(주)팜스토리,27710,Dec-19,24.49,-2.6,92,6.02,16.87,5.34,91.46,3.91,93.25,-11.47,-14.1,8.96,27.51,0,31.19,-23.14
(주)팬스타엔터프라이즈,54300,Dec-11,-22.51,-51.77,-22.9,-61.56,-5.74,-5.31,-26.14,-24.43,-28.71,-26.58,12.53,1.02,0,0,0,0
(주)팬스타엔터프라이즈,54300,Dec-12,-18.42,-17.59,-0.98,-0.61,-0.25,1.19,-11.8,-11.83,-18.22,-18.3,5.34,8.26,0,0,0,0
(주)팬스타엔터프라이즈,54300,Dec-13,-9.71,,-5.89,,-22.43,,-23.8,,10.89,,-14.92,,0,,0,
(주)팬스타엔터프라이즈,54300,Dec-14,-17.51,,-23.65,,-1.93,,24.46,,-17.78,,5.44,,0,,0,
(주)팬스타엔터프라이즈,54300,Dec-15,102.66,,129.78,,-1.66,,-0.26,,-16.59,,312.78,,0,,0,
(주)팬스타엔터프라이즈,54300,Dec-16,7.64,,-49.44,,16.04,,258.14,,-15.76,,-12.23,,0,,0,
(주)팬스타엔터프라이즈,54300,Dec-17,0.28,,-27.8,,19.37,,62.1,,35.43,,39.53,,0,,0,
(주)팬스타엔터프라이즈,54300,Dec-18,6.89,,26.23,,-15.39,,-3.57,,-8.84,,9.14,,0,,-73.22,
(주)팬스타엔터프라이즈,54300,Dec-19,49.43,,57.66,,31.11,,75.46,,27.55,,32.2,,0,,117.92,
(주)팬엔터테인먼트,68050,Dec-11,17.58,19.6,-12.93,-5.12,75.75,80.58,36.56,36.57,86.24,86.24,4.05,3.86,149,0,62.02,0
(주)팬엔터테인먼트,68050,Dec-12,43.72,40.88,117.06,93.59,18.51,15.35,36.97,36.88,88.32,88.32,28.79,28.84,-65.44,-57.49,371.69,308.17
(주)팬엔터테인먼트,68050,Dec-13,2.22,1.04,-26,-26.52,-28.42,-28.13,-0.59,-0.59,-80.49,-80.49,7.49,6.07,0,0,0,0
(주)팬엔터테인먼트,68050,Dec-14,1.59,2.98,41.83,41.97,27.01,26.63,-1.92,-1.92,168.27,168.27,-0.87,0.69,0,0,0,0
(주)팬엔터테인먼트,68050,Dec-15,-4.74,-5.18,-26.68,-26.7,-39.5,-38.9,2.4,2.4,-48.96,-48.96,-10.85,-11.14,0,0,0,0
(주)팬엔터테인먼트,68050,Dec-16,4.83,5.06,3.08,2.49,69.66,68.44,-1.64,-1.64,-26.94,-26.94,7.11,7.69,0,0,0,0
(주)팬엔터테인먼트,68050,Dec-17,14.53,14.52,35.57,35.43,20.24,19.85,-1.5,-1.5,-30.64,-30.64,17.63,17.65,0,-356.83,0,-136.96
(주)팬엔터테인먼트,68050,Dec-18,-17.5,-17.51,-50.95,-50.78,-69.1,-68.8,-1.56,-1.56,345.05,345.05,-1.91,-1.88,0,0,0,0
(주)팬엔터테인먼트,68050,Dec-19,17.14,17.14,80.24,79.35,204.36,204.41,-1.44,-1.43,-28.92,-28.92,2.93,2.89,0,0,0,0
(주)팬젠,222110,Dec-16,135.22,,957.73,,-60.83,,8.3,,0,,438.14,,0,,0,
(주)팬젠,222110,Dec-17,-4.83,,-4.25,,62.36,,29.52,,3580.88,,-11.32,,0,,0,
(주)팬젠,222110,Dec-18,28.14,,72.39,,139.36,,1.14,,1803.9,,-13.95,,0,,0,
(주)팬젠,222110,Dec-19,-14.31,,-17.05,,-49.27,,0.46,,65.67,,-31.6,,0,,0,
(주)퍼시스,16800,Dec-11,2.47,0,3.69,0,4.52,0,5.43,0,31.67,0,7.1,0,8.21,0,-4.54,0
(주)퍼시스,16800,Dec-12,2.39,,78,,-20.04,,-1.05,,-19.09,,7.7,,-15.2,,-29.81,
(주)퍼시스,16800,Dec-13,1.85,,-11.63,,-2.19,,-3.76,,-9.76,,1.91,,-29.42,,-25.08,
(주)퍼시스,16800,Dec-14,7.46,,-10.26,,1.31,,-3,,10.25,,6.33,,19.29,,13.84,
(주)퍼시스,16800,Dec-15,7.15,,3.26,,10.78,,-3.14,,19.97,,7.46,,21.18,,16.2,
