회사명,거래소코드,회계년도,투자활동으로 인한 현금흐름(*)(IFRS)(천원),투자활동 현금흐름 감소율(개별),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),투자활동 현금흐름 감소율(연결)
남화산업(주),111710,Dec-15,,,,
남화산업(주),111710,Dec-16,-2829823,,,
남화산업(주),111710,Dec-17,-2476049,,,
남화산업(주),111710,Dec-18,-14668125,,,
남화산업(주),111710,Dec-19,-6083597,,,
남화토건(주),91590,Dec-11,4057967,,4238311,
남화토건(주),91590,Dec-12,-12126355,,-11624945,
남화토건(주),91590,Dec-13,6585490,,6578970,
남화토건(주),91590,Dec-14,-7137693,,-7833418,
남화토건(주),91590,Dec-15,-9199323,,-8160872,
남화토건(주),91590,Dec-16,-4680076,,-4720532,
남화토건(주),91590,Dec-17,3905038,,3377318,
남화토건(주),91590,Dec-18,-631108,,529494,
남화토건(주),91590,Dec-19,12340110,,13174994,
네이버(주),35420,Dec-11,-300488223,,-317865876,
네이버(주),35420,Dec-12,-710661198,,-689985126,
네이버(주),35420,Dec-13,-445090945,,-423361308,
네이버(주),35420,Dec-14,-20334694,,-379078080,
네이버(주),35420,Dec-15,-656067074,,-790842496,
네이버(주),35420,Dec-16,-557336624,,-941712567,
네이버(주),35420,Dec-17,-1122126782,,-1310331332,
네이버(주),35420,Dec-18,-1009576124,,-388286947,
네이버(주),35420,Dec-19,-950630469,,-1078128842,
넥센타이어(주),2350,Dec-11,-302292279,,-356720598,
넥센타이어(주),2350,Dec-12,-226964017,,-270149922,
넥센타이어(주),2350,Dec-13,-258085106,,-314129227,
넥센타이어(주),2350,Dec-14,-301708219,,-321250363,
넥센타이어(주),2350,Dec-15,-111076893,,-142070616,
넥센타이어(주),2350,Dec-16,-108161332,,-126426467,
넥센타이어(주),2350,Dec-17,-187402683,,-289661134,
넥센타이어(주),2350,Dec-18,-269726267,,-451593599,
넥센타이어(주),2350,Dec-19,-161477400,,-251164370,
넷마블(주),251270,Dec-11,0,,4510566,
넷마블(주),251270,Dec-12,-29416539,,-24271648,
넷마블(주),251270,Dec-13,-27124745,,-34006817,
넷마블(주),251270,Dec-14,-417949514,,-462608248,
넷마블(주),251270,Dec-15,-512507341,,-478392241,
넷마블(주),251270,Dec-16,-149870679,,-207346350,
넷마블(주),251270,Dec-17,-1250281985,,-1432728798,
넷마블(주),251270,Dec-18,-322992746,,-505252028,
넷마블(주),251270,Dec-19,13814050,,-247318418,
농업회사법인(주)농우바이오,54050,Oct-11,-10856086,,-13625745,
농업회사법인(주)농우바이오,54050,Sep-13,-10898600,,-11368308,
농업회사법인(주)농우바이오,54050,Sep-14,-8640897,,-8941094,
농업회사법인(주)농우바이오,54050,Sep-15,-13764595,,-14241181,
농업회사법인(주)농우바이오,54050,Dec-16,2383420,,285342,
농업회사법인(주)농우바이오,54050,Dec-17,-12381975,,-9689860,
농업회사법인(주)농우바이오,54050,Dec-18,-588692,,890347,
농업회사법인(주)농우바이오,54050,Dec-19,-12167773,,-12107236,
농업회사법인아시아종묘(주),154030,Dec-11,-3493200,,-3448333,
농업회사법인아시아종묘(주),154030,Dec-12,-1320676,,-1345224,
농업회사법인아시아종묘(주),154030,Dec-13,-1886786,,-1946668,
농업회사법인아시아종묘(주),154030,Sep-15,-3422291,,-3464137,
농업회사법인아시아종묘(주),154030,Sep-16,-531489,,-539443,
농업회사법인아시아종묘(주),154030,Sep-17,-263760,,-272956,
농업회사법인아시아종묘(주),154030,Sep-18,-828063,,-835485,
농업회사법인아시아종묘(주),154030,Sep-19,-8976890,,-8476639,
뉴지랩파마(주),214870,Dec-11,,,,
뉴지랩파마(주),214870,Dec-12,-3147146,,,
뉴지랩파마(주),214870,Dec-13,-833184,,,
뉴지랩파마(주),214870,Dec-14,-1003626,,,
뉴지랩파마(주),214870,Dec-15,-3534316,,,
뉴지랩파마(주),214870,Dec-16,-10583938,,,
뉴지랩파마(주),214870,Dec-17,-4754385,,-3584385,
뉴지랩파마(주),214870,Dec-18,-15401287,,-13301049,
뉴지랩파마(주),214870,Dec-19,2658396,,9948651,
다믈멀티미디어(주),93640,Dec-11,1700039,,,
다믈멀티미디어(주),93640,Dec-12,-1100806,,,
다믈멀티미디어(주),93640,Dec-13,-1763019,,,
다믈멀티미디어(주),93640,Dec-14,-1403304,,,
다믈멀티미디어(주),93640,Dec-15,-2074855,,,
다믈멀티미디어(주),93640,Dec-16,-1258530,,,
다믈멀티미디어(주),93640,Dec-17,344167,,,
다믈멀티미디어(주),93640,Dec-18,1435907,,,
다믈멀티미디어(주),93640,Dec-19,-21399435,,,
다스코(주),58730,Dec-11,-5587784,,-5587784,
다스코(주),58730,Dec-12,-5382319,,,
다스코(주),58730,Dec-13,-12517396,,,
다스코(주),58730,Dec-14,-10309772,,,
다스코(주),58730,Dec-15,-5086656,,-5086656,
다스코(주),58730,Dec-16,-29466210,,-29424646,
다스코(주),58730,Dec-17,-9956768,,-9956768,
다스코(주),58730,Dec-18,-11986162,,-11986162,
다스코(주),58730,Dec-19,-9924629,,-8830688,
대동금속(주),20400,Dec-11,-10347552,,,
대동금속(주),20400,Dec-12,-2073393,,,
대동금속(주),20400,Dec-13,-1979797,,,
대동금속(주),20400,Dec-14,-6167028,,,
대동금속(주),20400,Dec-15,-2583155,,,
대동금속(주),20400,Dec-16,-1054089,,,
대동금속(주),20400,Dec-17,-2015666,,,
대동금속(주),20400,Dec-18,-8096868,,,
대동금속(주),20400,Dec-19,-18501138,,,
대동기어(주),8830,Dec-11,-8512179,,,
대동기어(주),8830,Dec-12,-2739898,,,
대동기어(주),8830,Dec-13,-10810431,,,
대동기어(주),8830,Dec-14,-6554420,,,
대동기어(주),8830,Dec-15,-11048497,,,
대동기어(주),8830,Dec-16,-5751195,,,
대동기어(주),8830,Dec-17,-7109133,,,
대동기어(주),8830,Dec-18,-7328137,,,
대동기어(주),8830,Dec-19,-10547460,,,
대동전자(주),8110,Mar-11,-7808117,,-10820701,
대동전자(주),8110,Mar-12,6595284,,4478126,
대동전자(주),8110,Mar-13,-1929030,,-4212794,
대동전자(주),8110,Mar-14,-1634711,,-2527636,
대동전자(주),8110,Mar-15,1625485,,1799516,
대동전자(주),8110,Mar-16,-717205,,-7950919,
대동전자(주),8110,Mar-17,-5569180,,-7251578,
대동전자(주),8110,Mar-18,-1861498,,-3041006,
대동전자(주),8110,Mar-19,-4843425,,-5437698,
대림비앤코(주),5750,Dec-11,3446647,,4045684,
대림비앤코(주),5750,Dec-12,-3967089,,-4173982,
대림비앤코(주),5750,Dec-13,-5564481,,-5975699,
대림비앤코(주),5750,Dec-14,-13489803,,-6721288,
대림비앤코(주),5750,Dec-15,-2605254,,3996049,
대림비앤코(주),5750,Dec-16,-4976607,,-5472759,
대림비앤코(주),5750,Dec-17,-5335212,,-6065423,
대림비앤코(주),5750,Dec-18,-10158063,,-7868513,
대림비앤코(주),5750,Dec-19,-7646216,,-7245589,
대림통상(주),6570,Dec-11,-1813029,,-2961382,
대림통상(주),6570,Dec-12,-2384356,,-2502887,
대림통상(주),6570,Dec-13,-2584485,,-2112199,
대림통상(주),6570,Dec-14,-4217638,,-5380944,
대림통상(주),6570,Dec-15,16465381,,15079361,
대림통상(주),6570,Dec-16,-2746667,,-5911788,
대림통상(주),6570,Dec-17,16787753,,14045379,
대림통상(주),6570,Dec-18,32689337,,30600056,
대림통상(주),6570,Dec-19,-1922500,,-4268825,
대명에너지(주),389260,Dec-15,,,,
대명에너지(주),389260,Dec-16,,,,
대명에너지(주),389260,Dec-17,,,,
대명에너지(주),389260,Dec-18,,,,
대명에너지(주),389260,Dec-19,,,,
대모엔지니어링(주),317850,Dec-11,,,,
대모엔지니어링(주),317850,Dec-12,,,,
대모엔지니어링(주),317850,Dec-13,,,,
대모엔지니어링(주),317850,Dec-14,,,,
대모엔지니어링(주),317850,Dec-15,,,,
대모엔지니어링(주),317850,Dec-16,,,,
대모엔지니어링(주),317850,Dec-17,,,,
대모엔지니어링(주),317850,Dec-18,-3810677,,-3255696,
대모엔지니어링(주),317850,Dec-19,-19227223,,-19250945,
대보마그네틱(주),290670,Dec-17,-4066070,,,
대보마그네틱(주),290670,Dec-18,-21648542,,,
대보마그네틱(주),290670,Dec-19,-23917257,,,
대봉엘에스(주),78140,Dec-11,-1683228,,-1820338,
대봉엘에스(주),78140,Dec-12,1807579,,1012583,
대봉엘에스(주),78140,Dec-13,-2074310,,-3644197,
대봉엘에스(주),78140,Dec-14,-1044757,,-2722058,
대봉엘에스(주),78140,Dec-15,-2875639,,-6123820,
대봉엘에스(주),78140,Dec-16,-3476934,,-6358184,
대봉엘에스(주),78140,Dec-17,117781,,652758,
대봉엘에스(주),78140,Dec-18,-4621325,,-10790668,
대봉엘에스(주),78140,Dec-19,-7245940,,-10574281,
대상(주),1680,Dec-11,-40806812,,-68338368,
대상(주),1680,Dec-12,-84777376,,-94210718,
대상(주),1680,Dec-13,-189385573,,-216085599,
대상(주),1680,Dec-14,-119769724,,-161305664,
대상(주),1680,Dec-15,-166716785,,-187496483,
대상(주),1680,Dec-16,-150668363,,-220345665,
대상(주),1680,Dec-17,-65320510,,-67662021,
대상(주),1680,Dec-18,11222343,,-23368368,
대상(주),1680,Dec-19,-54546046,,-49758097,
대상홀딩스(주),84690,Dec-11,-34583977,,-46143247,
대상홀딩스(주),84690,Dec-12,-5008044,,-21383738,
대상홀딩스(주),84690,Dec-13,22380520,,-194282998,
대상홀딩스(주),84690,Dec-14,-6752331,,-170060470,
대상홀딩스(주),84690,Dec-15,-19210855,,-225098912,
대상홀딩스(주),84690,Dec-16,16107892,,-214955580,
대상홀딩스(주),84690,Dec-17,-9776496,,-83523395,
대상홀딩스(주),84690,Dec-18,-15980843,,-99607921,
대상홀딩스(주),84690,Dec-19,-24884868,,-86385529,
대성산업(주),128820,Dec-11,-235630628,,-232203827,
대성산업(주),128820,Dec-12,34249072,,155957968,
대성산업(주),128820,Dec-13,276159886,,164648734,
대성산업(주),128820,Dec-14,39620893,,46016607,
대성산업(주),128820,Dec-15,579979511,,583108401,
대성산업(주),128820,Dec-16,40834740,,38558182,
대성산업(주),128820,Dec-17,18016369,,365486938,
대성산업(주),128820,Dec-18,79082859,,71003788,
대성산업(주),128820,Dec-19,-5712872,,-15066769,
대성에너지(주),117580,Dec-11,-47144484,,,
대성에너지(주),117580,Dec-12,-61598702,,,
대성에너지(주),117580,Dec-13,-8429388,,,
대성에너지(주),117580,Dec-14,-30260908,,,
대성에너지(주),117580,Dec-15,-54115915,,,
대성에너지(주),117580,Dec-16,-65276399,,,
대성에너지(주),117580,Dec-17,-37983237,,,
대성에너지(주),117580,Dec-18,-44202964,,-41758450,
대성에너지(주),117580,Dec-19,-40945223,,-38588778,
대성홀딩스(주),16710,Dec-11,31628565,,-29623074,
대성홀딩스(주),16710,Dec-12,-14755690,,-76024886,
대성홀딩스(주),16710,Dec-13,1846301,,-3323133,
대성홀딩스(주),16710,Dec-14,3854250,,-33642300,
대성홀딩스(주),16710,Dec-15,-37800863,,-112767359,
대성홀딩스(주),16710,Dec-16,-24519591,,-88879175,
대성홀딩스(주),16710,Dec-17,-580230,,4883591,
대성홀딩스(주),16710,Dec-18,20309833,,-35648190,
대성홀딩스(주),16710,Dec-19,14415537,,-40315413,
대신정보통신(주),20180,Mar-11,-1900392,,,
대신정보통신(주),20180,Mar-12,-1539271,,,
대신정보통신(주),20180,Mar-13,-2810722,,,
대신정보통신(주),20180,Mar-14,-2508468,,,
대신정보통신(주),20180,Mar-15,-2347941,,,
대신정보통신(주),20180,Mar-16,-403968,,,
대신정보통신(주),20180,Mar-17,-6422865,,,
대신정보통신(주),20180,Mar-18,-11009381,,,
대신정보통신(주),20180,Mar-19,465595,,,
대아티아이(주),45390,Dec-11,-6160946,,-5233044,
대아티아이(주),45390,Dec-12,-11282919,,-11469907,
대아티아이(주),45390,Dec-13,3272151,,2102120,
대아티아이(주),45390,Dec-14,-9149603,,-7914982,
대아티아이(주),45390,Dec-15,-3203728,,-5144340,
대아티아이(주),45390,Dec-16,-10782797,,-12092702,
대아티아이(주),45390,Dec-17,-13687653,,-12640277,
대아티아이(주),45390,Dec-18,25103,,2792608,
대아티아이(주),45390,Dec-19,-24478391,,-28962408,
대양전기공업(주),108380,Dec-11,-22917937,,,
대양전기공업(주),108380,Dec-12,-22819497,,-21855120,
대양전기공업(주),108380,Dec-13,-8682653,,-10060789,
대양전기공업(주),108380,Dec-14,-9492981,,-11726746,
대양전기공업(주),108380,Dec-15,-6745656,,-9478203,
대양전기공업(주),108380,Dec-16,-6574082,,-9821210,
대양전기공업(주),108380,Dec-17,-6415111,,-11637113,
대양전기공업(주),108380,Dec-18,-8316319,,-13117065,
대양전기공업(주),108380,Dec-19,-4208639,,-5443166,
대양제지공업(주),6580,Dec-11,-4705680,,-14956422,
대양제지공업(주),6580,Dec-12,-19462846,,-6873776,
대양제지공업(주),6580,Dec-13,-12455719,,-5252423,
대양제지공업(주),6580,Dec-14,-504710,,-586003,
대양제지공업(주),6580,Dec-15,-3979633,,-11755451,
대양제지공업(주),6580,Dec-16,241563,,-15290033,
대양제지공업(주),6580,Dec-17,-2038976,,-21140702,
대양제지공업(주),6580,Dec-18,-10458362,,-8575964,
대양제지공업(주),6580,Dec-19,-27184455,,-25727537,
대영포장(주),14160,Dec-11,-21888719,,,
대영포장(주),14160,Dec-12,6600279,,,
대영포장(주),14160,Dec-13,-8741682,,,
대영포장(주),14160,Dec-14,-9648067,,,
대영포장(주),14160,Dec-15,-15436504,,,
대영포장(주),14160,Dec-16,3629978,,,
대영포장(주),14160,Dec-17,-2313709,,,
대영포장(주),14160,Dec-18,-31015744,,,
대영포장(주),14160,Dec-19,-6119654,,,
대우전자부품(주),9320,Dec-11,-1756212,,-1900843,
대우전자부품(주),9320,Dec-12,-105586,,-233633,
대우전자부품(주),9320,Dec-13,-3368193,,-3540452,
대우전자부품(주),9320,Dec-14,-3706513,,-4096383,
대우전자부품(주),9320,Dec-15,-5200940,,-4530389,
대우전자부품(주),9320,Dec-16,-1530755,,-2726668,
대우전자부품(주),9320,Dec-17,-4663515,,-6108792,
대우전자부품(주),9320,Dec-18,-3164950,,,
대우전자부품(주),9320,Dec-19,-7868057,,,
대우조선해양(주),42660,Dec-11,-452195950,,-611763404,
대우조선해양(주),42660,Dec-12,-494523226,,-413409769,
대우조선해양(주),42660,Dec-13,-113640418,,-157040222,
대우조선해양(주),42660,Dec-14,-224307947,,-199165987,
대우조선해양(주),42660,Dec-15,-165372256,,172116099,
대우조선해양(주),42660,Dec-16,-669820981,,-282684378,
대우조선해양(주),42660,Dec-17,99339025,,22724020,
대우조선해양(주),42660,Dec-18,13415449,,-13220666,
대우조선해양(주),42660,Dec-19,-473298014,,-484548620,
대원강업(주),430,Dec-11,-32449911,,-67793519,
대원강업(주),430,Dec-12,-22683121,,-85983045,
대원강업(주),430,Dec-13,-101725033,,-144914614,
대원강업(주),430,Dec-14,-3181061,,-52562128,
대원강업(주),430,Dec-15,-1010649,,-41335825,
대원강업(주),430,Dec-16,-43984021,,-87461744,
대원강업(주),430,Dec-17,4776434,,-33118284,
대원강업(주),430,Dec-18,-37257053,,-32778958,
대원강업(주),430,Dec-19,-1672254,,-22430530,
대원미디어(주),48910,Dec-11,-6408120,,-12315168,
대원미디어(주),48910,Dec-12,-6815372,,-15651140,
대원미디어(주),48910,Dec-13,-4848674,,-7719833,
대원미디어(주),48910,Dec-14,2869193,,-866459,
대원미디어(주),48910,Dec-15,-3401939,,-8623667,
대원미디어(주),48910,Dec-16,-7929422,,-12420755,
대원미디어(주),48910,Dec-17,2840486,,-5602140,
대원미디어(주),48910,Dec-18,5003620,,1597196,
대원미디어(주),48910,Dec-19,-3000868,,-8629796,
대원산업(주),5710,Dec-11,-12776926,,-15969761,
대원산업(주),5710,Dec-12,-39588365,,-49666337,
대원산업(주),5710,Dec-13,-56337223,,-58411266,
대원산업(주),5710,Dec-14,41956173,,35350728,
대원산업(주),5710,Dec-15,-23225116,,-25667879,
대원산업(주),5710,Dec-16,-30963207,,-33669311,
대원산업(주),5710,Dec-17,-10834443,,-12332073,
대원산업(주),5710,Dec-18,-41256707,,-44934213,
대원산업(주),5710,Dec-19,-115226223,,-114440977,
대원전선(주),6340,Dec-11,-2546719,,-3472085,
대원전선(주),6340,Dec-12,-3054659,,-2989354,
대원전선(주),6340,Dec-13,-17132479,,-18944258,
대원전선(주),6340,Dec-14,5692876,,5729097,
대원전선(주),6340,Dec-15,-9355780,,-19461712,
대원전선(주),6340,Dec-16,8600584,,3376683,
대원전선(주),6340,Dec-17,11050480,,2732715,
대원전선(주),6340,Dec-18,7566796,,11244019,
대원전선(주),6340,Dec-19,2268271,,978623,
대원제약(주),3220,Dec-11,-14543384,,-13822877,
대원제약(주),3220,Dec-12,-3478842,,-3547210,
대원제약(주),3220,Dec-13,-17220651,,-16796906,
대원제약(주),3220,Dec-14,-13932090,,-13930812,
대원제약(주),3220,Dec-15,-23486306,,-22695175,
대원제약(주),3220,Dec-16,-20676866,,-20164922,
대원제약(주),3220,Dec-17,-20827713,,-19844722,
대원제약(주),3220,Dec-18,-42625803,,-41728347,
대원제약(주),3220,Dec-19,-48623774,,-47681739,
대원화성(주),24890,Dec-11,-4003734,,-4797726,
대원화성(주),24890,Dec-12,-4110521,,-819777,
대원화성(주),24890,Dec-13,-1109351,,495192,
대원화성(주),24890,Dec-14,-3450053,,-3487293,
대원화성(주),24890,Dec-15,334599,,-2637374,
대원화성(주),24890,Dec-16,-270924,,195217,
대원화성(주),24890,Dec-17,-1488793,,-2074220,
대원화성(주),24890,Dec-18,699889,,-3032755,
대원화성(주),24890,Dec-19,-3483297,,-4914291,
대정화금(주),120240,Dec-11,-11585540,,,
대정화금(주),120240,Dec-12,-2663978,,,
대정화금(주),120240,Dec-13,-14534744,,,
대정화금(주),120240,Dec-14,-3649976,,,
대정화금(주),120240,Dec-15,670950,,,
대정화금(주),120240,Dec-16,-6368276,,,
대정화금(주),120240,Dec-17,-8926665,,,
대정화금(주),120240,Dec-18,-11415991,,,
대정화금(주),120240,Dec-19,-10525098,,,
대주산업(주),3310,Dec-11,-902214,,-802214,
대주산업(주),3310,Dec-12,400734,,400734,
대주산업(주),3310,Dec-13,-512997,,-512997,
대주산업(주),3310,Dec-14,-380214,,-380214,
대주산업(주),3310,Dec-15,-1792527,,-1792527,
대주산업(주),3310,Dec-16,-735362,,-735362,
대주산업(주),3310,Dec-17,-7247235,,-7247235,
대주산업(주),3310,Dec-18,-5956528,,-5956528,
대주산업(주),3310,Dec-19,-218272,,-240272,
대주전자재료(주),78600,Dec-11,-3226310,,-3573247,
대주전자재료(주),78600,Dec-12,-21401199,,-22034631,
대주전자재료(주),78600,Dec-13,-6989029,,-5598721,
대주전자재료(주),78600,Dec-14,-12767091,,-14731454,
대주전자재료(주),78600,Dec-15,-11755867,,-8907896,
대주전자재료(주),78600,Dec-16,-3713361,,-6856446,
대주전자재료(주),78600,Dec-17,-2235794,,-4947832,
대주전자재료(주),78600,Dec-18,-16223011,,-15942807,
대주전자재료(주),78600,Dec-19,-13779222,,-13608766,
대창단조(주),15230,Dec-11,-2133574,,-3318940,
대창단조(주),15230,Dec-12,-13902276,,-14970183,
대창단조(주),15230,Dec-13,-24015300,,-24052756,
대창단조(주),15230,Dec-14,-7631323,,-7053612,
대창단조(주),15230,Dec-15,-13910945,,-14621544,
대창단조(주),15230,Dec-16,10453948,,9542676,
대창단조(주),15230,Dec-17,8993100,,6068548,
대창단조(주),15230,Dec-18,8480091,,5106027,
대창단조(주),15230,Dec-19,-26023515,,-29258527,
대한광통신(주),10170,Dec-11,-27092565,,,
대한광통신(주),10170,Dec-12,-57829678,,,
대한광통신(주),10170,Dec-13,3840492,,,
대한광통신(주),10170,Dec-14,-1261979,,-955288,
대한광통신(주),10170,Dec-15,8946294,,9346206,
대한광통신(주),10170,Dec-16,13079251,,12965997,
대한광통신(주),10170,Dec-17,-14878578,,-14732318,
대한광통신(주),10170,Dec-18,-56088123,,-56046216,
대한광통신(주),10170,Dec-19,-21370264,,-21352167,
대한그린파워(주),60900,Dec-11,-6770236,,-6307305,
대한그린파워(주),60900,Dec-12,-22049503,,-24048402,
대한그린파워(주),60900,Dec-13,-21468493,,-20390058,
대한그린파워(주),60900,Dec-14,630690,,,
대한그린파워(주),60900,Dec-15,3020046,,,
대한그린파워(주),60900,Dec-16,-1446466,,,
대한그린파워(주),60900,Dec-17,189314,,,
대한그린파워(주),60900,Dec-18,-9841891,,-6486632,
대한그린파워(주),60900,Dec-19,-14027612,,-15853046,
