회사명,거래소코드,회계년도,매입채무(IFRS)(천원),매입채무(IFRS연결)(천원),매출채권(IFRS)(천원),장기매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),장기매출채권(IFRS연결)(천원)
(주)텔콘알에프제약,200230,2018/12,4399944,4809335,13263739,0,12696002,0
(주)텔콘알에프제약,200230,2019/12,1824272,2352490,15557839,0,15079691,0
(주)토니모리,214420,2015/12,11775030,11793410,20166424,0,20071910,0
(주)토니모리,214420,2016/12,25735277,25850745,36051110,0,30066597,0
(주)토니모리,214420,2017/12,14145034,13718516,33898323,0,23539922,0
(주)토니모리,214420,2018/12,13058546,12904789,33745987,0,25625249,0
(주)토니모리,214420,2019/12,6390198,6731546,23245297,0,25637024,0
(주)토박스코리아,215480,2015/12,,,,,,
(주)토박스코리아,215480,2016/12,,,,,,
(주)토박스코리아,215480,2017/12,396048,,3344492,0,,
(주)토박스코리아,215480,2018/12,235174,,2358269,0,,
(주)토박스코리아,215480,2019/12,376986,,2605291,0,,
(주)토비스,051360,2011/12,24164387,24699978,36042119,0,34024078,0
(주)토비스,051360,2012/12,35608335,35960216,37276381,0,35809033,0
(주)토비스,051360,2013/12,37230190,38057601,38458132,0,36786140,0
(주)토비스,051360,2014/12,74491795,73880898,94733986,0,93749539,0
(주)토비스,051360,2015/12,26723872,27218328,67113744,0,67067149,0
(주)토비스,051360,2016/12,60941728,57672281,84506351,0,84344504,0
(주)토비스,051360,2017/12,49823703,53010160,65657887,0,82549856,0
(주)토비스,051360,2018/12,47000872,49639772,74417643,0,91669852,0
(주)토비스,051360,2019/12,29768306,28205007,74124622,0,77955042,0
(주)토탈소프트뱅크,045340,2011/12,37422,,1375759,0,,
(주)토탈소프트뱅크,045340,2012/12,2374,,1881426,0,,
(주)토탈소프트뱅크,045340,2013/12,0,,1346537,0,,
(주)토탈소프트뱅크,045340,2014/12,0,,1370663,0,,
(주)토탈소프트뱅크,045340,2015/12,13277,,1763642,0,,
(주)토탈소프트뱅크,045340,2016/12,1947,,2546501,0,,
(주)토탈소프트뱅크,045340,2017/12,1573,,1924128,0,,
(주)토탈소프트뱅크,045340,2018/12,22742,,2234933,0,,
(주)토탈소프트뱅크,045340,2019/12,0,,2165912,0,,
(주)톱텍,108230,2011/12,14710215,,39495924,0,,
(주)톱텍,108230,2012/12,35795147,35813595,33469590,14877374,33469590,14877374
(주)톱텍,108230,2013/12,33805331,33852755,35227116,15008549,35227116,15008549
(주)톱텍,108230,2014/12,37165686,37251950,35963712,12822523,35999635,12822523
(주)톱텍,108230,2015/12,22466904,22563736,38805175,12493383,39324826,12493383
(주)톱텍,108230,2016/12,171737375,171995177,103209646,9503154,104908669,9503154
(주)톱텍,108230,2017/12,62164743,61985094,54218090,8409354,53612777,8409354
(주)톱텍,108230,2018/12,19236669,21273386,34953727,7589208,25501112,7589208
(주)톱텍,108230,2019/12,28216850,29140829,85558942,7099653,42394328,7099653
(주)투비소프트,079970,2011/12,1071723,,11626807,0,,
(주)투비소프트,079970,2012/12,1413558,1532304,13304880,0,13447929,0
(주)투비소프트,079970,2013/12,779216,779215,13196033,0,13155290,0
(주)투비소프트,079970,2014/12,674167,812208,12139067,0,12460717,0
(주)투비소프트,079970,2015/12,1006930,1069123,13553506,0,14416552,0
(주)투비소프트,079970,2016/12,1823434,1903088,16605356,0,17736629,0
(주)투비소프트,079970,2017/12,1758264,2046515,17545341,0,19772734,0
(주)투비소프트,079970,2018/12,2924774,4279229,19363356,0,22955057,0
(주)투비소프트,079970,2019/12,1734898,1796177,6846845,0,7375759,0
(주)트루윈,105550,2014/12,1296501,,5979602,0,,
(주)트루윈,105550,2015/12,1476263,,7056329,0,,
(주)트루윈,105550,2016/12,8867658,,11506446,0,,
(주)트루윈,105550,2017/12,1815548,,6100043,0,,
(주)트루윈,105550,2018/12,1516737,,7532346,0,,
(주)트루윈,105550,2019/12,2754517,,5233690,0,,
(주)특수건설,026150,2011/12,21728634,,18129209,0,,
(주)특수건설,026150,2012/12,31153412,,22184854,0,,
(주)특수건설,026150,2013/12,26922529,,17647841,0,,
(주)특수건설,026150,2014/12,25799650,,13913173,0,,
(주)특수건설,026150,2015/12,24600439,,16459082,0,,
(주)특수건설,026150,2016/12,12497591,,16484983,0,,
(주)특수건설,026150,2017/12,16104864,17670628,19400392,0,19400392,0
(주)특수건설,026150,2018/12,23081308,27281905,5105304,0,5105304,0
(주)특수건설,026150,2019/12,27193099,29507410,4613967,0,4613967,0
(주)티라유텍,322180,2019/12,369986,,3428091,0,,
(주)티로보틱스,117730,2018/12,8467420,8467420,10667409,0,9541874,0
(주)티로보틱스,117730,2019/12,8875169,8983871,11589863,0,9836997,0
(주)티비씨,033830,2011/12,0,0,12152535,0,12164348,0
(주)티비씨,033830,2012/12,0,0,9104612,0,9109370,0
(주)티비씨,033830,2013/12,0,0,8764557,0,8764557,0
(주)티비씨,033830,2014/12,0,0,6896108,0,6896108,0
(주)티비씨,033830,2015/12,0,44223,11439628,0,11439628,0
(주)티비씨,033830,2016/12,0,14853,11048141,0,11048141,0
(주)티비씨,033830,2017/12,0,0,10021532,0,10021532,0
(주)티비씨,033830,2018/12,0,0,11114070,0,11114070,0
(주)티비씨,033830,2019/12,0,0,16921321,0,16921321,0
(주)티비에이치글로벌,084870,2011/12,13681615,31065795,46298444,0,80806310,0
(주)티비에이치글로벌,084870,2012/12,6155880,22063048,18834045,0,81580196,0
(주)티비에이치글로벌,084870,2013/12,5702022,21953175,21854287,0,93506120,0
(주)티비에이치글로벌,084870,2014/12,6593954,37969034,18130424,0,100775822,0
(주)티비에이치글로벌,084870,2015/12,6381990,50231356,16515324,0,103947541,0
(주)티비에이치글로벌,084870,2016/12,6417119,28705812,17706927,0,115659818,0
(주)티비에이치글로벌,084870,2017/12,7721263,35601092,23140996,0,107182039,0
(주)티비에이치글로벌,084870,2018/12,6245291,,22280941,0,,
(주)티비에이치글로벌,084870,2019/12,7034205,,22747939,0,,
(주)티사이언티픽,057680,2011/12,1303003,,3213895,0,,
(주)티사이언티픽,057680,2012/12,2051581,,4002817,0,,
(주)티사이언티픽,057680,2013/12,879129,917986,3406084,0,4563743,0
(주)티사이언티픽,057680,2014/12,998593,,7067860,0,,
(주)티사이언티픽,057680,2015/12,2085495,2085495,9247037,0,9247037,0
(주)티사이언티픽,057680,2016/12,2764329,2764329,6223723,0,6223723,0
(주)티사이언티픽,057680,2017/12,5241864,,8175694,0,,
(주)티사이언티픽,057680,2018/12,8187990,,10419365,0,,
(주)티사이언티픽,057680,2019/12,8471854,,7140162,0,,
(주)티씨케이,064760,2011/12,5704716,,12359524,0,,
(주)티씨케이,064760,2012/12,3454189,,7046283,249150,,
(주)티씨케이,064760,2013/12,1150664,,6220677,249150,,
(주)티씨케이,064760,2014/12,2438542,,10089911,249150,,
(주)티씨케이,064760,2015/12,2013145,,7539786,257775,,
(주)티씨케이,064760,2016/12,3896877,,10601845,258975,,
(주)티씨케이,064760,2017/12,4066843,,13689023,428782,,
(주)티씨케이,064760,2018/12,5673808,,21082139,428782,,
(주)티씨케이,064760,2019/12,7978244,,21618464,415033,,
(주)티앤알바이오팹,246710,2018/12,0,,188032,0,,
(주)티앤알바이오팹,246710,2019/12,66976,,178340,0,,
(주)티에스넥스젠,043220,2011/12,186011,,818273,0,,
(주)티에스넥스젠,043220,2012/12,747728,,1701144,0,,
(주)티에스넥스젠,043220,2013/12,167236,,7865265,0,,
(주)티에스넥스젠,043220,2014/12,616230,627604,10408413,0,10393013,0
(주)티에스넥스젠,043220,2015/12,83856,252260,3527677,0,4502800,0
(주)티에스넥스젠,043220,2016/12,0,10269712,3913059,0,27136606,0
(주)티에스넥스젠,043220,2017/12,4314945,5324773,22162968,0,24440462,0
(주)티에스넥스젠,043220,2018/12,1862691,2939497,13012283,0,14520649,0
(주)티에스넥스젠,043220,2019/12,2864615,3574791,10665878,735045,12726649,735045
(주)티에스이,131290,2011/12,6091210,5544238,12825140,0,18425406,0
(주)티에스이,131290,2012/12,2763452,3355905,8883230,0,14012649,0
(주)티에스이,131290,2013/12,3265826,3449951,17208395,0,19675039,0
(주)티에스이,131290,2014/12,5481078,5726710,17024472,0,20455527,0
(주)티에스이,131290,2015/12,4564826,5437166,16500148,0,28180092,0
(주)티에스이,131290,2016/12,3565614,7648295,11295206,0,28680834,0
(주)티에스이,131290,2017/12,4462343,6119703,16651442,0,33470033,0
(주)티에스이,131290,2018/12,4638813,6988632,17539127,0,39545152,0
(주)티에스이,131290,2019/12,8504255,9338637,39802664,0,61357190,0
(주)티에스트릴리온,317240,2019/12,,,,,,
(주)티에이치엔,019180,2011/12,34528347,34055038,20373287,0,22144426,0
(주)티에이치엔,019180,2012/12,38314651,42142439,38610273,0,26688094,0
(주)티에이치엔,019180,2013/12,37187314,37459076,61350531,0,31747973,0
(주)티에이치엔,019180,2014/12,36440214,38151801,61484581,0,22993269,0
(주)티에이치엔,019180,2015/12,51002294,52761955,72849737,0,32853772,0
(주)티에이치엔,019180,2016/12,54536595,55582033,73638347,0,35213395,0
(주)티에이치엔,019180,2017/12,60325993,60717058,69228672,0,30904072,0
(주)티에이치엔,019180,2018/12,62554779,61361809,95550830,0,33014901,0
(주)티에이치엔,019180,2019/12,60143058,58472015,80555026,31201641,41683137,0
(주)티엘아이,062860,2011/12,3930293,7169017,5102294,0,7502373,0
(주)티엘아이,062860,2012/12,4161466,7967804,5293511,0,8149545,0
(주)티엘아이,062860,2013/12,6724745,7897747,11287966,0,13986755,0
(주)티엘아이,062860,2014/12,9932841,12155157,14505875,0,19951958,0
(주)티엘아이,062860,2015/12,7793171,8419815,15537164,0,18177333,0
(주)티엘아이,062860,2016/12,6895655,6924739,13167395,0,13840553,0
(주)티엘아이,062860,2017/12,6113505,6137461,10556885,0,10675060,0
(주)티엘아이,062860,2018/12,4477945,4545609,2796258,0,2937473,0
(주)티엘아이,062860,2019/12,2834362,2887770,1098212,0,1781173,0
(주)티움바이오,321550,2019/12,0,,0,0,,
(주)티웨이항공,091810,2018/12,0,0,15273876,0,15273876,0
(주)티웨이항공,091810,2019/12,0,0,19240963,0,19240963,0
(주)티웨이홀딩스,004870,2011/12,676225,,1020145,44017,,
(주)티웨이홀딩스,004870,2012/12,162654,,678223,44017,,
(주)티웨이홀딩스,004870,2013/12,170498,170498,333512,44017,1692442,0
(주)티웨이홀딩스,004870,2014/12,1769968,1769968,1691369,44017,3646919,44017
(주)티웨이홀딩스,004870,2015/12,2378986,2378986,1660724,44017,7184353,44017
(주)티웨이홀딩스,004870,2016/12,4891990,4891991,2816274,0,11410458,0
(주)티웨이홀딩스,004870,2017/12,4029411,4029411,2062370,0,16364492,0
(주)티웨이홀딩스,004870,2018/12,435116,435116,538241,0,15812117,0
(주)티웨이홀딩스,004870,2019/12,480935,480935,1357333,0,20598296,0
(주)티케이케미칼,104480,2011/12,109091543,109091544,80431216,1618486,80431216,1618486
(주)티케이케미칼,104480,2012/12,62229409,,62508584,1618486,,
(주)티케이케미칼,104480,2013/12,106764388,,79167204,1618486,,
(주)티케이케미칼,104480,2014/12,68574777,,71549636,1618486,,
(주)티케이케미칼,104480,2015/12,57770266,,66381382,1618486,,
(주)티케이케미칼,104480,2016/12,64690433,,56584103,1618486,,
(주)티케이케미칼,104480,2017/12,69446099,,62246543,0,,
(주)티케이케미칼,104480,2018/12,77162743,,52479522,1908302,,
(주)티케이케미칼,104480,2019/12,62646243,63597007,53802819,1908302,56394655,1908302
(주)티플랙스,081150,2011/12,5702361,6220298,40416507,0,40583859,0
(주)티플랙스,081150,2012/12,3914376,3946438,34103511,0,34394381,0
(주)티플랙스,081150,2013/12,5960643,6512171,33207370,0,33756887,0
(주)티플랙스,081150,2014/12,5188378,5265012,29574151,0,31117694,0
(주)티플랙스,081150,2015/12,4901784,5132000,25732664,0,28131552,0
(주)티플랙스,081150,2016/12,6308033,,33250142,0,,
(주)티플랙스,081150,2017/12,7913855,,34467939,0,,
(주)티플랙스,081150,2018/12,7198983,,33563671,0,,
(주)티플랙스,081150,2019/12,10180358,,35823841,0,,
(주)티피씨,130740,2011/12,3239838,,7589805,0,,
(주)티피씨,130740,2012/12,3577414,,7428475,0,,
(주)티피씨,130740,2013/12,4633705,,7857180,0,,
(주)티피씨,130740,2014/12,4793677,,8361755,0,,
(주)티피씨,130740,2015/12,4632467,,9697007,0,,
(주)티피씨,130740,2016/12,4896052,5825930,10123331,0,12631366,0
(주)티피씨,130740,2017/12,4613299,4824103,8252618,0,9712051,0
(주)티피씨,130740,2018/12,4097588,6922872,9485037,0,17281594,0
(주)티피씨,130740,2019/12,3137452,6214821,8168534,0,14441239,185728
(주)티피씨메카트로닉스,048770,2011/06,16592100,17136678,21620208,0,23455017,0
(주)티피씨메카트로닉스,048770,2012/06,14367875,15943269,18727089,0,20859187,0
(주)티피씨메카트로닉스,048770,2013/06,19616139,23725963,20772626,0,23850482,0
(주)티피씨메카트로닉스,048770,2014/12,18203420,22172529,20146820,0,22311070,0
(주)티피씨메카트로닉스,048770,2015/12,19262327,21519916,19717033,0,20853048,0
(주)티피씨메카트로닉스,048770,2016/12,25136056,28856406,22831374,0,28785936,0
(주)티피씨메카트로닉스,048770,2017/12,19925412,22848021,21494883,0,26140628,0
(주)티피씨메카트로닉스,048770,2018/12,17265475,22769444,21197471,0,28298145,0
(주)티피씨메카트로닉스,048770,2019/12,17835045,22830159,19473010,0,25702313,0
(주)파나진,046210,2011/12,5705074,5758942,12956569,0,13048803,0
(주)파나진,046210,2012/12,31797,,4341336,0,,
(주)파나진,046210,2013/12,66002,,2269865,0,,
(주)파나진,046210,2014/12,32353,,1409343,387242,,
(주)파나진,046210,2015/12,131091,,3546754,0,,
(주)파나진,046210,2016/12,262779,,4656240,0,,
(주)파나진,046210,2017/12,762393,,4822566,0,,
(주)파나진,046210,2018/12,544839,,4401634,0,,
(주)파나진,046210,2019/12,98230,,4117165,0,,
(주)파라다이스,034230,2011/12,115460,5776930,10764646,0,14581632,0
(주)파라다이스,034230,2012/12,100137,7860424,14396750,0,22846410,0
(주)파라다이스,034230,2013/12,129097,7022891,14863325,0,31248409,0
(주)파라다이스,034230,2014/12,132963,1741500,22605739,0,35055711,0
(주)파라다이스,034230,2015/12,66621,1518825,17970151,0,25262376,0
(주)파라다이스,034230,2016/12,31323,1652453,15733227,0,22117860,0
(주)파라다이스,034230,2017/12,27103,2564119,6845061,0,18099969,0
(주)파라다이스,034230,2018/12,20794,3513979,12082356,0,28951214,0
(주)파라다이스,034230,2019/12,4274,4213561,16591407,0,37558556,0
(주)파라텍,033540,2011/12,11719712,11086021,21671118,0,21787745,0
(주)파라텍,033540,2012/12,11666333,11847830,23890157,0,23927203,0
(주)파라텍,033540,2013/12,15105378,15803470,32860714,0,33685808,0
(주)파라텍,033540,2014/12,14132040,14132040,30787747,0,30621959,0
(주)파라텍,033540,2015/12,15564399,15559395,26346223,0,26058381,0
(주)파라텍,033540,2016/12,32187485,32187485,43965693,0,43270443,0
(주)파라텍,033540,2017/12,18769184,18733540,31557135,0,31016031,0
(주)파라텍,033540,2018/12,11407575,11430684,26601294,0,25852377,0
(주)파라텍,033540,2019/12,14346204,14349797,22121093,0,21833008,0
(주)파루,043200,2011/12,1933572,1933572,8409680,0,8379108,0
(주)파루,043200,2012/12,2938521,2938521,7288549,0,7302195,0
(주)파루,043200,2013/12,5918510,5918510,13351230,0,13368046,0
(주)파루,043200,2014/12,7720523,7720523,8684547,0,8562474,0
(주)파루,043200,2015/12,13146150,13129908,6486763,0,5312451,0
(주)파루,043200,2016/12,5148205,4262998,7450295,0,12425329,0
(주)파루,043200,2017/12,2019517,2619542,9925125,0,10548071,0
(주)파루,043200,2018/12,4953706,4236373,12374339,0,12295819,0
(주)파루,043200,2019/12,4080873,4080873,16335110,0,16352722,0
(주)파마리서치,214450,2015/12,1063757,,5869719,0,,
(주)파마리서치,214450,2016/12,1902197,2028896,10251125,0,10609245,0
(주)파마리서치,214450,2017/12,1768321,1732357,18055596,0,18110277,0
(주)파마리서치,214450,2018/12,4397963,4457375,15816302,0,19423315,0
(주)파마리서치,214450,2019/12,5452220,5358711,23387362,0,23427514,0
(주)파멥신,208340,2018/12,0,0,0,0,0,0
(주)파멥신,208340,2019/12,0,0,0,0,0,0
(주)파버나인,177830,2014/12,3513952,,3314753,107078,,
(주)파버나인,177830,2015/12,2560125,2560125,2618417,107078,2618417,107078
(주)파버나인,177830,2016/12,4382149,4382149,6103061,0,5292369,0
(주)파버나인,177830,2017/12,10354746,10209710,13302514,0,8571112,0
(주)파버나인,177830,2018/12,3327228,3862090,15144664,107078,9085033,0
(주)파버나인,177830,2019/12,2247212,3934212,12240084,145879,10278233,145879
(주)파세코,037070,2011/12,6803817,,11694169,0,,
(주)파세코,037070,2012/12,7581334,,9410176,0,,
(주)파세코,037070,2013/12,10920580,,11644626,0,,
(주)파세코,037070,2014/12,7806309,,16612397,0,,
(주)파세코,037070,2015/12,6544593,,8682927,0,,
(주)파세코,037070,2016/12,7467819,,9060475,0,,
(주)파세코,037070,2017/12,8800526,,13327960,0,,
(주)파세코,037070,2018/12,12232358,,20385025,0,,
(주)파세코,037070,2019/12,10622033,,17144032,0,,
(주)파수,150900,2013/12,1496663,1496663,10403318,0,10464558,0
(주)파수,150900,2014/12,730719,730719,12681072,0,12738406,0
(주)파수,150900,2015/12,1942104,1942104,13512705,0,14181864,0
(주)파수,150900,2016/12,3297818,3297818,11250805,0,11459506,0
(주)파수,150900,2017/12,1185043,1105322,14116362,0,14256552,0
(주)파수,150900,2018/12,2241557,0,17309528,0,22092052,0
(주)파수,150900,2019/12,2759452,2807242,16465501,0,21302500,0
(주)파워넷,037030,2018/12,13875770,13745801,14201493,0,14201493,0
(주)파워넷,037030,2019/12,14003728,13737798,16894050,0,16894050,0
(주)파워로직스,047310,2011/12,55432636,79499744,128058022,0,98168827,0
(주)파워로직스,047310,2012/12,44930492,47039787,98910899,0,72929260,0
(주)파워로직스,047310,2013/12,72351777,57784800,116012491,0,69114123,0
(주)파워로직스,047310,2014/12,90853334,67480466,129306561,0,74849059,0
(주)파워로직스,047310,2015/12,47088289,50190319,115679633,0,56697538,0
(주)파워로직스,047310,2016/12,66939896,70010172,129869970,0,75560095,0
(주)파워로직스,047310,2017/12,74874617,63339762,165420857,0,62745587,0
(주)파워로직스,047310,2018/12,81549076,86590105,161821371,0,83670608,0
(주)파워로직스,047310,2019/12,76429909,83398241,185981440,0,71754873,0
(주)파이오링크,170790,2013/12,2772029,2772029,16194117,0,16140679,0
(주)파이오링크,170790,2014/12,1428828,1428775,4008641,0,4539734,0
(주)파이오링크,170790,2015/12,1899783,2502291,5823617,0,5812507,0
(주)파이오링크,170790,2016/12,494078,906974,8033235,0,8508541,0
(주)파이오링크,170790,2017/12,1307447,1674065,5882805,0,6282981,0
(주)파이오링크,170790,2018/12,1367119,,9471156,0,,
